ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
0.0,0.0,0.0,55.0,7.0,0.0,0.0,100.0,0.0,7.0,0.0,7.0,1.0,57.0,0,0.0,0.0,0,90,0,0.0,0.0,0.0,Good
720,240,1.0,108.0,57.0,0,0.0,100.0,12,7.0,7,61.0,5,72.13,0,1,1,30,51,7,44,0,84,Bad
85,83,10,48.0,7.0,1.0,0.0,88.0,40,6.0,5.0,8.0,1.0,25,2,2,1.0,0.3,0.2,3,1,0,50,Bad
91.0,454,89.0,173.0,9.0,0,0,100.0,0,7.0,8.0,9.0,0,0,0,0,0,0,0,1,0,0,11.11,Bad
86,200,12,64.0,28.0,0,0,93.0,9,4.0,4,28.0,3,28.6,0,0,0,30,95,10,5,2,53.6,Bad
0,0,3.0,51.0,40.0,0,0,87.0,1,4.0,0,45.0,0,58.0,0,2.0,2.0,15,85,5,5,0,63,Bad
82.0,297,0,130.0,11.0,0,0,100.0,0,7.0,8.0,11.0,11,63.63636363636363,0,0.0,0,0.2,0.3,4,7,0,100,Good
0,153,0,48.0,17.0,0.0,0,88.0,4,4.0,4,17.0,6,47.0,0,3.0,0,44,94,3,3,0,50,Bad
85,200,6,66.0,48.0,0,0.0,96.0,22,6.0,6,53.0,8,45.0,0,2,2,30.0,87,5,16,2,39,Good
72.0,230,18,115.0,19.0,2.0,0,88.0,21,6.0,2.0,24.0,4,29.0,0,0.0,0,0.22,0.07,3,2,0,56,Bad
86,464,219,73.0,23.0,0,0,96.0,15,6.0,6,26.0,2,11.5,0,2,2.0,79,36,6,2,0,30.77,Bad
650,120,12,78.0,35.0,0,0.0,100.0,0,7.0,0,35.0,2,28.6,0,1,1,11,5,6,4,2,28.57,Bad
78,148,45,71.0,13.0,0.0,0,92.0,43,6.0,8,13.0,1.0,7.69,3,2,1.0,23.08,70,3,1,2,100,Bad
0,0,2.0,71.0,27.0,0.0,0,100.0,0,7.0,0,28.0,0,29.0,0,0.0,0.0,0,66,5,3,0,28.57,Good
55.0,210,5.0,89.0,11.0,0,0,71.0,2,4.0,5,14.0,3,14.29,0,0,0,30,75,3,2,0,21.43,Bad
