ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
75.0,177,2.0,84.0,9,0.0,0.0,75,12,0,8.0,12,3.0,32.0,6,0.0,0.0,44,97,6,3,3,77,Bad
65.0,70,3.0,35.0,8.0,0.0,0.0,100.0,0,7.0,8.0,8.0,3.0,75.0,1,1.0,1.0,103,89,1,6,1,87.5,Bad
86,297,27.0,94.0,20.0,2.0,2.0,86.0,22,6.0,2.0,22.0,0.0,41,0,1.0,0,8,56,3,9,0,55,Good
72.0,73,11.0,36.0,7.0,0.0,0.0,100.0,0.0,7.0,8.0,7.0,1.0,57.0,2.0,1.0,1.0,45,63,1,3,1,80,Bad
79.0,231,16.0,112.0,21.0,0.0,0.0,70.0,7.0,7.0,8.0,30.0,0.0,19.0,16,0.0,0.0,25,5.0,7,1,1,64,Good
71.0,132,2.0,53.0,10.0,1.0,0.0,85.0,23,6.0,5.0,13.0,2.0,46.0,0,1.0,0,36,85,3,2,1,38.46,Bad
71.0,191,6.0,74.0,32,2.0,1.0,91.0,1,0.0,2.0,35.0,2,17.0,0,2.0,2.0,29,89,4,2,1,50,Bad
73.0,140,10.0,75.0,7.0,0.0,0.0,100.0,0,7.0,8.0,7.0,2.0,29.0,1,1.0,1.0,76,14,1,2,1,75,Bad
70,64,3.0,29.0,13.0,0.0,0.0,100.0,0,0,8.0,8,2.0,38.0,0,4.0,4,22,15,3,2,0,63,Bad
77.0,179,4.0,59.0,44.0,0.0,0.0,93.0,59,6.0,6.0,45.0,3.0,2.22,0,2.0,2.0,10,65,3,1,0,45,Bad
79.0,190,3.0,83.0,47.0,0.0,0.0,100.0,0,7.0,8.0,68.0,4,28.0,0,8.0,8.0,33,91,6,12,2,63,Bad
56.0,166,2.0,55.0,28.0,3.0,2.0,78.0,1,4.0,2.0,32.0,3.0,28.0,1,1.0,1.0,43,85,22,4,4,81,Bad
