ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
86,300,32.0,143.0,12.0,0.0,0,92.3,0,4.0,6.0,13.0,0.0,23.0,0,2.0,2,7,0.5,3,1,0,67,Bad
500,600,20.0,207.0,9.0,0,0.0,100.0,12,7.0,8.0,9.0,0.0,11.0,0,1,1.0,1,0.2,4,1,0,55.56,Good
63.0,141,2.0,71.5,27.0,0,1.0,83.0,21,6.0,2.0,35.0,4.0,43.0,0,4.0,3,35,100,5,3,0,22.86,Bad
87.0,200,31.0,106.0,14.0,0,0.0,100.0,999,7.0,8.0,14.0,0.0,43.0,0,2.0,1,5,5,2,2,0,44,Good
78,219,7.0,150.0,17.0,0,0.0,94.0,81,6.0,5.0,18.0,1.0,11.0,6,0.0,0,7,5,4,1,0,42,Bad
64.0,246,16.0,131,7,3.0,3,88.0,57,6.0,3.0,8.0,0.0,88.0,15,1.0,0,144,144,8,7,0,100,Bad
67.0,118,6.0,62.0,26,0,0,96.0,0,6.0,6.0,27.0,4.0,26.0,0,2.0,2.0,34,9,3,6,2,33,Good
89.0,218,4.0,87.0,10,0.0,0,100.0,0,7.0,8.0,10.0,2.0,35.0,22,0.0,0,9,0,1,1,0,20,Good
73.0,160,4.0,66.0,14.0,0,0,100,6,4.0,6.0,14.0,1.0,14.0,1,2.0,1,15,7,3,1,1,40,Good
69.0,191,2.0,70.0,25,0.0,0.0,86.0,13,6.0,6.0,29.0,2.0,21.0,13,0.0,0.0,41,7,10,2,1,67,Good
64.0,180,1.0,120,40,0.0,0.0,80,12,4.0,6.0,50.0,1.0,28.0,1,2.0,2,59,100,10,14,5,62,Good
600,120,5.0,51.0,8,0.0,0.0,80,7,7.0,8.0,9.0,1.0,63.0,7,0.0,0.0,89,70,1,8,0,100,Bad
86,219,5.0,97,49,0,0.0,100.0,0,7.0,8.0,49.0,10.0,29.0,1,0,2.0,46,78,6,14.2,5,41.22,Good
86,37,11.0,35,3,0.0,0,75.0,0,7.0,8.0,4.0,1.0,25.0,0,0.0,0.0,86,30.0,1,1,1,67,Bad
86,165,1.0,73.0,39,0,0.0,100.0,0,7.0,8.0,39.0,2.0,21.0,1,0,0,7,7,6,8,0,36,Good
86,219,4.0,78.0,45,0,0.0,88.0,2,3.0,5.0,51.0,5.0,12.0,2,4.0,3,24,56,7,2,3,39,Good
69.0,244,3.0,123.5,22,0,0,80.0,12.0,6.0,5.0,27.0,1.0,37.0,0,3,2.0,48,30.0,2,10,1,44.44,Bad
69.0,187,5.0,53.0,18,0.0,0,75.0,7,7.0,8.0,24.0,4.0,33.0,14,0.0,0.0,51,49,6,4,2,41.7,Good
