ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,300,32.0,143.0,5,0.0,0.0,77.0,0,4.0,6.0,6,0.0,23.0,0,2.0,0,7,2,3,1,0,67,Bad
91.0,451,20.0,207.0,9,0.0,0.0,100.0,0,0,0,9.0,0.0,11.0,0,1,0,0,0,4,1,0,80,Good
63.0,141,2.0,71.0,27.0,1.0,1.0,83.0,21,6.0,7.0,30.0,4.0,43.0,0,5.0,4.0,35,100,12.0,13.0,0,83.3,Bad
87.0,254,31.0,106.0,14.0,0.0,0.0,100.0,0,7.0,8.0,14.0,0.0,43.0,0,2.0,0,5,14.3,4,2,0,44,Good
86.0,272,7.0,150.0,17,1.0,0.0,94.0,81,6.0,6,18.0,1,11.0,6,0.0,0.0,7,7,4,2,1,33.33,Bad
64.0,246,16.0,106.0,5.0,0,3.0,88.0,57,6.0,3.0,8,0.0,88.0,12,1.0,1.0,20,144,1,7,0,100,Bad
67.0,181,6.0,62.0,0,0,0.0,96.0,26,6.0,0,27.0,4.0,26.0,0,0,0,34,0,3,1,0,33,Good
89.0,218,4.0,87.0,24.0,0.0,0.0,100.0,0.0,7.0,8.0,10.0,0.0,35.0,22,0.0,0.0,9,0.0,1,0.0,0.0,20,Good
73.0,160,4.0,66.0,14.0,0.0,0.0,86.0,6,4.0,6.0,14,1.0,14.0,1,2.0,2,15,2.1,3,1,1,28.6,Good
69.0,191,2.0,70.0,28.0,0.0,0.0,86.0,42,6.0,6.0,29.0,2.0,21.0,13,0.0,0.0,41,9.0,10,4.0,1,67,Good
64.0,226,1.0,102.0,44.0,0,0.0,98.0,1,0,0,0,1.0,28.0,1,0,0,0,0,10,0,4,62,Good
72.0,77,5.0,51.0,9,0.0,0.0,100.0,0,0,0,9.0,1.0,63.0,7,0.0,0,0.0,0.0,0,1,0,11.11111111111111,Bad
70.0,126,5.0,49.0,20,0.0,0.0,100.0,0,0,0,20,10.0,29.0,1,1,1,46,78,6,3,2,45,Good
67.0,37,11.0,23.0,4,0,0.0,100.0,0,7.0,8.0,4.0,1.0,25.0,0,0.0,0,50.0,25.0,2,1,1,67,Bad
83.0,217,1.0,73.0,34.0,0,0.0,100.0,0,0,8.0,34,2.0,21.0,1,1.0,1.0,17.65,48,6,2,0,57,Good
66.0,265,4.0,78.0,45,6,0.0,88.0,11,3.0,5.0,51.0,8,12.0,2,4.0,4.0,14,56,7,2,3,17.6,Good
69.0,244,3.0,73.0,20,0,0.0,74.0,25,0,5.0,27.0,1,37.0,0,2.0,2.0,48,40,2,1,1,11.1,Bad
69.0,187,5.0,53.0,24.0,0,0.0,100.0,0,7.0,0,0,4.0,33.0,14,0,0.0,51,98,0,3,3,0,Good
65.0,256,15.0,52.0,17.0,0.0,0.0,100.0,0,7.0,8.0,19.0,0.0,29.0,2,5.0,5.0,0.42,0.16,8,3,1,60,Good
76.0,212,14.0,87.0,21.0,0.0,0.0,100.0,0,0,0,21.0,0.0,33.0,0,0.0,0,40,85,14,7,0,100,Bad
55.0,47,7.0,23.0,10,0.0,0.0,77.0,7,4.0,4,13.0,2.0,62.0,10,0,0,93,93,2,5,2,53.85,Bad
56.0,148,12.0,59.0,13.0,2.0,2.0,75.0,1,2,2.0,17,1,63.0,0,1,1.0,86,14,3,2,1,71,Bad
72.0,391,14.0,95.0,15.0,0,0.0,87.0,19,6.0,6,15,2,27.0,0,0.0,0,45,72,8,2,1,66.7,Good
72.0,139,6.0,51.0,10,0.0,0.0,91.0,0,6.0,0,11,2.0,91.0,0,0.0,0.0,0.0,0.0,8,3,0,100,Bad
60.0,130,6.0,77.0,2,3.0,3.0,100.0,13,0.0,8.0,0.0,2.0,32.0,0,4.0,4.0,0.4,0.6,2,3,1,40,Good
80.0,250,1.0,76.0,11,0,0.0,92.0,6,6.0,6.0,12,1.0,33.0,0,2.0,2.0,4,2.0,6,3,1,75,Bad
63.0,180,14.0,90.0,6,1.0,1.0,60.0,21,6.0,6,10,0.0,40.0,0,0,0.0,20,85,1,0,0,10,Bad
72.0,435,48.0,48.0,24,0,0.0,0.0,25,6.0,6.0,24.0,0.0,100.0,0,2,2.0,0.96,0.04,23,1,0,100,Good
64.0,207,25.0,77.0,9.02,2.0,2.0,82.0,13,6.0,6.0,11.0,0,36.0,0,0,0,57,22,2,5.81,0,71,Bad
64.0,230,11.0,108.0,17,0.0,0.0,92.0,4,0,6.0,18,3,47.0,2,2,1.0,39,40,7,8,2,83,Good
72.0,348,4.0,100.0,28.0,0.0,0.0,93.0,27,0,6.0,30,3,21.0,3,1,1.0,40,20,12,3,1,50,Good
77.0,239,3.0,112.0,6.51,0.0,0.0,93.0,6,6.0,6.0,7,1,36.0,0,1.0,1.0,33,98,3,2,2,71.42857142857143,Good
87.0,210,20.0,97.0,16.0,0.0,0.0,100.0,210,7.0,0,16,0.0,25.0,210,0,0,0.3,0.1,3,4,1,50,Good
82.0,163,38.0,92.0,12.0,0.0,0.0,100.0,0.0,7.0,8.0,12.0,0.0,17.0,18,0.0,0.0,0.0,0.0,4,2.0,0,50.0,Good
70.0,201,2.0,114.0,10,5,7.0,75.0,38,2,2.0,13.0,2,31.0,6,0.0,0.0,2,25,5,1,0,46.15,Bad
