ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
72.0,240,12,120,10,0,0,100.0,0,7.0,8.0,12,2,25,6,1,7.0,36,15,7,3,1,83,Bad
62.0,220,45,79.0,14,0,0,93.0,12,4.0,6.0,15.0,3,6.7,5,1,1.0,93,8,4,1,3,83,Good
79.0,219,15.0,97,11,1.0,0.0,96.0,18,6.0,5.0,12,0.0,16.67,0,1,1.0,0,74,1,2,0,22,Good
86.0,200,10.0,80,22,0.0,0.0,100.0,2,7.0,8.0,22.0,4,9.09,1,3,2.0,3,1.2,7.46,2,0,43,Bad
69.0,240,12,126,8.0,0,0,75.0,36,4.0,6.0,10,1.0,20,12,0,0.0,51,15,6,2,1,80,Bad
77.0,195,3.0,70.0,33.0,0.0,0.0,100.0,0,7.0,8.0,33.0,6,21.0,2.0,3,2.0,1,0.2,2,1,0,36,Good
59.0,219,12,84.0,13,0,0.0,91.0,24,6.0,5.0,15,2,26.67,3,2,4.0,41,30,9,4,3,76,Good
76.0,169,6,95.0,12.0,0,0,92.0,11,4.0,6.0,13,0.0,15.38,0,0,0.0,3,2,3,2,1,38,Bad
76.0,210,12,85,14,0,0,100.0,0,7.0,8.0,14,4,50.0,8,2,0.0,1,0.4,6,2,1,57,Bad
54.0,316,30.0,173,8.0,0,0,47.0,24,3.0,3.0,17,5,30,5,1,0.0,38,15,10,2,0,57,Bad
86.0,0,0,0,6.0,0,0,100.0,0,7.0,8.0,0,0,0.0,1,0,1.0,7,0,1,0,0,25,Good
54.0,210,10,85,11,0,0,95.0,4,4.0,6.0,13,2,20,5,0.0,0.0,76,30,9,2,4,65,Bad
76.0,240,12,100,55,0,0,100.0,0,7.0,8.0,68.0,5,4.41,6,1.0,1.0,14,5,36,3,2,58,Good
68.0,253,6,99.0,85,1.0,0,85.0,24,4.0,2.0,100,2.0,1,12,1,0.0,44,56,62,1,1,63,Good
59.0,150,24,80.0,5,0,0,83.0,6,6.0,6.0,6.0,2,33.33,6,1,0.0,101,80,1,2,1,100,Bad
73.0,250,12,140,22.0,1,0,100.0,0,7.0,8.0,30,3,41.0,0,0,0.0,56,30,19,5,1,79,Bad
89.0,220,30,107.0,8,0,0,100.0,0,7.0,8.0,8,2,14.0,1,0,0.0,6,6,2,2,0,50,Good
68.0,250,48,66.0,12,2.0,0,90.0,72,6.0,3.0,15,2,23.0,2,1,2.0,24,37,4,4,0,53,Bad
72.0,0,0,0,0,1.0,0.0,88.0,0,3.0,5.0,18.0,1.0,56.0,3,0,2.0,0,0,0,2,0,40,Good
75.0,,8.0,,,,,100.0,Never Had Delinquency,7.0,8.0,,,,0,,5.0,34,No Installment Burden,,No Installment Loans,2,45,Good
87.0,200,11.0,105.5,14.0,0,0,100.0,12,7.0,8.0,15,5,6.7,22,2,0.0,3,1,9,1,0,67,Good
73.0,200,2.0,95,10,1.0,0,94.0,0,6.0,5.0,12,3.0,33.33,0,2,5.0,46,46,6,4,0,86,Bad
84.0,,,,,,,100.0,Never Had Delinquency,7.0,8.0,,,,No Credit Inquiry,0.0,0.0,16,,,2,0,86,Good
80.0,347,30,100,7,0.0,0.0,100.0,400,7.0,8.0,7,2,54.0,350,0,0.0,13,54,2,3,1,71,Bad
56.0,72,1.0,36.5,6.0,3,3.0,88.0,1,6.0,2.0,4,3.0,25.0,1,2,2.0,86,3,3,1,3,100,Bad
66.0,200,12,100,90,1,0,86.0,24,6.0,6.0,100,5,71.0,0,0,0.0,0,0.2,63,4,2,67,Bad
62.0,240,12,80.0,22,0,0,74.0,0,5.0,5.0,31.0,3,45.0,0,1,0.0,60,82,23,8,1,100,Good
73.0,169,6,85,12,0,0.0,95.0,3,6.0,6.0,14,2,14.3,12,0.0,0.0,39,21,8,2,0,57,Bad
81.0,240,12,100,25.0,0,0.0,100.0,7,7.0,8.0,32,4,18.75,5,0.0,0.0,6,5,5,6,0,100,Bad
85.0,0,0,0,7.0,0,0,100.0,0,7.0,8.0,19.0,0,5.263157894736842,1,0,1.0,28,0,12,1,0,67,Good
78.0,254,3.0,128.5,37,0,0,95.0,6,6.0,6.0,39.0,10,26.0,1,2,1.0,20,10,6,3,0,56,Good
89.0,425,19.0,222.0,10,0,0,100.0,0,7.0,8.0,10,0.0,19.0,0,0.0,0.0,0,0,5,2,0,50,Good
84.0,379,6,192.5,43.0,0,0,100.0,0,7.0,8.0,19,4.0,10.53,3,2,2.0,8,5.33,3,2,0,26,Bad
60.0,0,0,155.0,13.0,0,0,94.0,0,3.0,2.0,0,0,0,0,0.0,0.0,4,0,3,1,0,71,Good
82.0,127,5,57.0,10,0.0,0,100.0,0,5.0,7.0,12,3.0,20.0,2,1,0.0,19,12,3,4,0,59,Bad
