ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
65.0,263,14.0,109.0,10.0,4.0,1.0,59.0,39,6.0,4.0,17,0.0,18.0,2,2,1.0,27,42,2,3,1,29.4,Good
70.0,270,9.0,76.0,14.0,0.0,0.0,100.0,0,0,8.0,14,2.0,7.0,0,0,0,0,90,6,1,4,54,Bad
65.0,38,14.0,28.0,3,0,2.0,100.0,6,6.0,8.0,5,0,40.0,0,2.0,2.0,99,40,1,2,1,60,Bad
55.0,93,7.0,45.0,32.0,0.0,0.0,94.0,8,4.0,5,12,4.0,58.0,7,0.0,0.0,100,0,2,7,1,100,Bad
67.0,118,6.0,37.0,23.0,2.0,2.0,88.0,70,6.0,6.0,26.0,5.0,42.0,0,0,0.0,31,70,5,3,2,67,Bad
58.0,25,1.0,10.0,8,0.0,0.0,100.0,200,7.0,0,8,3.0,25.0,0,4.0,4.0,0.5,0.5,6,2,1,100,Bad
77.0,464,31.0,138.0,16.0,0,1.0,94.0,50,0,1,16.0,0.0,31.0,12,0.0,0.0,11,5,9,2,2,71,Good
81.0,266,2.0,51.0,29.0,0.0,0.0,100.0,0,0,8.0,30,4.0,53.0,0,1.0,0,40.0,43.33,12,13,0,83,Good
71.0,446,14.0,109.0,12,0.0,0.0,100.0,0,0,8.0,12,5,8.0,19,0.0,0.0,0.35,0.1,5,1,2,50,Good
75.0,422,1.0,91.0,55.0,0,0.0,100.0,0,0,0,57.0,4.0,33.0,0,4.0,4.0,11,11,30,2,1,57,Good
60.0,77,9.0,42.0,9,3.0,2.0,50.0,17,1,2.0,14.0,1.0,86.0,0,2.0,2.0,0.35,0.2,2,2,1,28.6,Bad
88.0,133,14.0,83.0,47,0,0.0,100.0,0,7.0,0,47.0,0.0,32.0,1,1,1.0,4,1,2,1,1,43,Good
82.0,190,10.0,80.0,28.0,0.0,0.0,100.0,0,0,0,28,5,21.0,17,0,0,32,20,10,4,2,50,Good
83.0,238,3.0,128.0,56,0,0.0,100.0,6,7.0,7,56.0,5,27.0,3,1.0,1.0,30,27,4,22,0,47,Good
89.0,171,50.0,84.0,100,0,0.0,100.0,0,7.0,8.0,100,0.0,57.0,1,0,0,8,0,43,57,0,100,Good
68.0,140,1.0,84.0,6.0,3.0,2.0,64.0,15,6.0,4.0,12,2,45.0,0,3.0,3.0,30,47,1,3,2,33.33,Bad
89.0,306,14.0,115.0,20.0,0.0,0.0,100.0,0,7.0,8.0,12,5,17.0,0,0,0.0,10,5,3,1,0,33.33,Bad
56.0,412,4.0,97.0,29.0,2,2.0,78.0,2,0.0,2.0,30.0,2,59.0,1,2.0,2.0,0.0333,0.2825,1,5,0,60,Bad
70.0,52,17.0,42.0,8.0,0,0.0,100.0,0,7.0,0,8.0,0,38.0,0,0.0,0.0,95,95,3,3,2,75,Bad
86.0,204,13.0,65.0,34,0.0,0.0,100.0,0,7.0,8.0,34.0,0.0,34.0,12,0,0,0.09,0.06,3,2,0,13,Good
89.0,447,10.0,136.0,6.0,0.0,0.0,100.0,0.0,0.0,8.0,7.0,1.0,43.0,11,0.0,0.0,13,0.0,1,1,0,67,Good
60.0,439,12.0,185.0,14,0.0,0.0,74.0,11,4.0,4,19.0,0,21.0,0,2.0,2,80,17,14,1,0,80,Bad
70.0,108,2.0,51.0,45.0,0.0,0.0,98.0,10,1,1,46,11,65.0,7,0.0,0,50,82,8,3,0,23.91,Bad
78.0,241,2.0,74.0,25.0,0,0.0,100.0,0,0,8.0,27.0,2.0,19.0,0,1,1.0,0.375,0.2,3,1,0,31,Good
88.0,163,11.0,87.0,9,0.0,0.0,90.0,6,6.0,6.0,10.0,1,20.0,0,0.0,0.0,2,2,2,2,0,40,Bad
55.0,108,6.0,42.0,15,1.0,1.0,83.0,1,4.0,6.0,18.0,1.0,50.0,0,10,9.0,38,62,7.2,9,2,90,Bad
73.0,99,8.0,60.0,22.0,0.0,0.0,95.0,0,0,0,0,2.0,45.0,0,0.0,0,58,0,3,0,0,67,Bad
87.0,353,12.0,109.0,17.0,0.0,0.0,100.0,0,7.0,8.0,17.0,0.0,12.0,2,1.0,1.0,0,0,0,1,0,5.88,Good
59.0,184,1.0,86.0,22,0,2.0,91.0,0,0.0,6.0,24.0,2.0,55.0,0,5.0,5.0,0,0,0,0,0,0,Good
72.0,181,11.0,77.0,22,0,0.0,96.0,9,0,6.0,23.0,1,48.0,0,4,4.0,31,41.33,3,4,0,78,Good
74.0,65,2.0,34.0,9,0.0,0.0,100.0,0,0,8.0,9.0,2.0,11.0,0,3.0,2,75,100,6,1,2,75,Good
85.0,449,5.0,71.0,23,0,0.0,100.0,0,0,8.0,23.0,1,12.0,5,2.0,2.0,0,0,20,3,0,100,Good
84.0,128,7.0,81.0,14,0.0,0.0,100.0,0,7.0,8.0,14,1.0,7.0,0,1,0,0,93,0,1,0,7.0,Good
57.0,81,6.0,41.0,19,0.0,0.0,95.0,12,5.0,5,20,3.0,59.0,2,1,0,100,61,7,6,5,65,Bad
71.0,291,3.0,91.0,16.0,0.0,0.0,88.0,22,6.0,6.0,17.0,1.0,47.0,10,0.0,1,31,60,4,2,0,35.3,Good
66.0,123,4.0,48.0,22.0,0.0,0.0,100.0,0,0,8.0,30,4,14.0,45,2.0,1,0.35,0.08,7,1,1,75,Bad
57.0,171,5.0,62.0,33.0,0,0.0,97.0,0,4.0,6.0,38,5.0,26.0,0,5.0,4.0,14,86,5,10,2,39,Good
