ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,0,32.0,0,12.0,0.0,0,77.0,0,4.0,6.0,0,0,0,0,0,2.0,7,0,3,0,0,0,Bad
91.0,0.0,20.0,0.0,9.0,0.0,0.0,100.0,0.0,7.0,8.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4,0.0,0,0.0,Good
63.0,0,2.0,0,0,1.0,1.0,83.0,0,6.0,0,0,0,0,0,0,4.0,0,100,5,0,0,90,Bad
87.0,180,31.0,80,14.0,0.0,0.0,100.0,120,7.0,8.0,14,0.0,43.0,0,3,2.0,0.55,0.35,2,2,0,28.6,Good
86.0,272,7.0,150.0,17.0,1.0,1,94.0,12,6.0,6,19,1.0,31.6,6,0.0,0.0,0.3,0.2,4,4,0,42,Bad
64.0,0,16.0,0,5.0,3.0,3.0,88.0,0,6.0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,Bad
67.0,210,6.0,92,26,0.0,0,96.0,12,6.0,7,27.0,4.0,26.0,0,2,2.0,0.35,0.25,3,5,2,29.6,Good
89.0,0,4.0,87.0,0,0.0,0.0,100.0,0,7.0,0,0,0,0,22,0,0.0,0,0,1,0,0,0,Good
73.0,180,4.0,85,12,0.0,0.0,86.0,5,4.0,6,14.0,6,7,1,2.0,2.0,15,5,3,1,1,29,Good
69.0,0,2.0,0,0,0.0,0,86.0,0,6.0,6.0,0,0,0,13,0,0.0,41,0,10,0,1,0,Good
64.0,226,1.0,102.0,15,0.0,0,98.0,0,4.0,6.0,15,2,20,1,1,2.0,30,100,10,3,4,86.7,Good
72.0,180,5.0,80,9,0.0,0.0,100.0,0,7.0,0.0,9.0,1.0,63.0,7,0,0.0,0.15,0.3,1,6,0,78.0,Bad
70.0,200,5.0,102.5,45,0.0,0,100.0,0,7.0,0,49.0,10,29.0,1,2,2.0,30,78,6,14,2,40.8,Good
67.0,60,11.0,23.0,4,0.0,0,100.0,0,7.0,0,4.0,1,25.0,0,0.0,0.0,0.2,0.1,1,1,1,50.0,Bad
83.0,217,1.0,109,11,0.0,0.0,100.0,0,7.0,7,11,2,27.3,1,1,1.0,0.4,0.2,6,1,1,57,Good
66.0,240,4.0,120,45,1.0,0,88.0,11,3.0,5,51.0,3,5.88,2,4.0,4.0,0.35,0.12,7,2,3,39,Good
69.0,165,3.0,73.0,20,1.0,0.0,74.0,6,6.0,5.0,27.0,4,3.70,0,2.0,2.0,40,40,2,1,1,11.11,Bad
69.0,101,5.0,53.0,12,0.0,0,100.0,0,7.0,0,12,2,25,14,1,0.0,51,30,6,3,3,75,Good
65.0,210,15.0,52.0,9,0.0,0,100.0,0,7.0,0,12,0.0,29.0,2,6,5.0,57,30,2,4,2,50,Good
76.0,,14.0,,,0.0,,100.0,Never Had Delinquency,5.0,,,,,No Credit Inquiry,,0.0,,85,7,,0,90,Bad
55.0,120,7.0,23.0,10,0.0,0,77.0,12,4.0,6,12,2,33.33,10,0.0,0.0,93,91,2,3,2,41.67,Bad
56.0,120,12.0,59.0,13.0,2.0,2.0,75.0,1,0.0,2,17,5,40,0,2,1.0,86,4,3,7,1,59,Bad
72.0,0,14.0,0,15.0,0.0,0,87.0,19,6.0,6.0,15.0,0.0,0,0,0,0.0,0,0,8,0,1,53.33,Good
