ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
75.0,177,2.0,84.0,28.0,0.0,0.0,100.0,0.0,7.0,8.0,31.0,3.0,32.0,0.0,0.0,0.0,44,97,6,3,3,77,Bad
73,184,3.0,35.0,8.0,0.0,0.0,100.0,0,7.0,8.0,8.0,3.0,75.0,1,1.0,1.0,103,89,1,4,2,100,Bad
74.0,297,27.0,94.0,20.0,2.0,2,86.0,22,6.0,2.0,22.0,0.0,55.0,0,1.0,1.0,8,56,3,9,0,55,Good
72.0,73,11.0,36.0,7.0,0.0,0.0,100.0,0,0,8.0,7.0,1,57.0,1,1.0,1.0,45,63,1,3,1,80,Bad
79.0,231,16.0,123.5,21.0,0.0,0.0,100.0,0,7.0,8.0,22.0,0.0,19.0,16,0.0,0.0,25,4.5,7,1,1,36.4,Good
78,132,2.0,53.0,10.0,1.0,0.0,85.0,23,0,5.0,13.0,2.0,46.0,0,1.0,1.0,36,85,4,2,1,100,Bad
92,191,6.0,74.0,33.0,2.0,2,91.0,13,0.0,2.0,35.0,3.0,5.71,0,2.0,2.0,29,89,4,2,1,17.14,Bad
73.0,164,10.0,75.0,7.0,0.0,0.0,100.0,0,0,8.0,7.0,1,29.0,1,1.0,1.0,76,14,1,2,1,75,Bad
73.0,219,3.0,97,13.0,0.0,0.0,100.0,7,7.0,8.0,13.0,2.0,38.0,0,4.0,3,22,100,3,2,0,63,Bad
77.0,179,4.0,59.0,44.0,0.0,0.0,93.0,120.0,0.0,6.0,45.0,3.0,56.0,0,2.0,2.0,10,65,3,1,0,45,Bad
79.0,233,3.0,83.0,47.0,0.0,0.0,100.0,0.0,7.0,8.0,68.0,3.0,28.0,0,8.0,8.0,33,91,6,6,2,63,Bad
56.0,166,2.0,55.0,28.0,3.0,2.0,78.0,1,0,2.0,32.0,3.0,28.0,1,1.0,1.0,43,85,13,4,4,81,Bad
