ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
65.0,263,14.0,109.0,10.0,4.0,1.0,70.6,39,6.0,4.0,17.0,0.0,18.0,30,1.0,1.0,27,42,2,2,1,50,Good
70.0,270,9.0,76.0,14,0.0,0.0,100.0,0,7.0,8.0,14.0,2.0,7.0,0,0.0,0.0,59,0,6,1,4,54,Bad
65.0,42,14.0,28.0,3,2.0,2.0,100.0,0,8,8.0,5.0,0.0,40.0,0,2.0,2.0,99,40,1,2,1,60,Bad
55.0,83,7.0,45.0,32.0,0.0,0.0,94.0,8,4.0,6.0,33.0,4.0,58.0,7,0.0,0.0,100,85,2,7,1,27.27,Bad
86,250,6.0,37.0,23.0,2.0,2.0,88.0,70,6.0,2.0,26.0,5.0,42.0,0,0.0,0,31,70,5,3,1,67,Bad
58.0,200,1.0,10.0,4,0.0,0.0,100.0,0,7.0,8.0,4.0,3.0,25.0,0,4.0,3,85,15,1,1,1,75,Bad
77.0,464,31.0,138.0,16.0,1.0,1.0,94.0,50,6.0,6.0,16.0,0.0,12.5,31,0.0,0.0,11,2,9,2,0,71,Good
94,266,2.0,51.0,30,0.0,0.0,100.0,0,7.0,8.0,30.0,4.0,53.0,0,1.0,1.0,9,88,3,6,0,83,Good
75,180,14.0,109.0,25.0,0.0,0.0,100.0,0,7.0,8.0,32.0,0.0,8.0,19,0.0,0.0,66,5,5,1,4,44,Good
75.0,422,1.0,91.0,55.0,0.0,0.0,100.0,0,7.0,8.0,57.0,4.0,3.51,0,4.0,4.0,2,2,30,2,1,57,Good
82,77,9.0,42.0,10.0,3.0,2.0,50.0,17,1,2.0,14.0,1.0,86.0,0,2.0,2.0,0,0,0,2,0,50,Bad
88.0,133,14.0,83.0,47,0.0,0.0,100.0,0,7.0,8.0,47.0,0.0,32.0,1,1.0,1.0,4,4,2,1,1,6.38,Good
82.0,190,10.0,80.0,28.0,0.0,0.0,100.0,999,7.0,8.0,28.0,1.0,7.14,17,0.0,0.0,32,50,2,2,0,50,Good
83.0,238,3.0,128.0,54.0,0.0,0.0,96.43,0,7.0,8.0,56.0,6,27.0,3,1.0,1.0,8,27,4,3,1,47,Good
89.0,171,50.0,84.0,7.0,0.0,0.0,85,30,7.0,8.0,10,0.0,57.0,1,1.0,1,8,3,1,1,0,20,Good
78,140,1.0,84.0,6.0,3.0,2.0,64.0,15,6.0,4.0,11.0,3,36,0,3.0,3.0,13,47,1,3,1,57,Bad
89.0,306,14.0,115.0,20.0,0.0,0.0,100.0,0,7.0,8.0,20,0.0,17.0,0,0.0,0.0,10,2.0,3,1,0,50,Bad
56.0,412,4.0,97.0,29.0,3.0,2.0,85.3,2,2.0,2.0,34,2.0,14.7,3,2.0,2.0,6,75,1,5,1,60,Bad
70.0,67.0,17.0,42.0,8.0,0.0,0.0,100.0,6.0,7.0,8.0,8.0,0,38.0,7.0,0.0,0.0,95,31.7,3,1,2,50.0,Bad
86,204,13.0,65.0,38.0,0.0,0.0,100.0,0,0,8.0,34.0,0.0,2.94,12,0.0,0.0,0,0,0,1,0,13,Good
89.0,447,10.0,136.0,6.0,0.0,0.0,85.7,10,7.0,8.0,7.0,1.0,14.3,11,0.0,0.0,13,5,4,1,0,67,Good
60.0,439,12.0,185.0,17.0,0.0,0.0,89.5,3,4.0,6.0,19.0,1,21.0,0,2.0,2.0,80,77,11,4,4,80,Bad
