ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
75.0,150,2.0,84.0,28.0,0.0,0,100.0,0,7.0,10,35,2,14.3,1,1,0.0,0.3,0.2,6,4,3,28.6,Bad
65.0,184,3.0,35.0,8.0,0.0,0.0,100.0,0.0,7.0,0.0,8.0,3.0,25.0,0.0,1.0,1.0,0.05,0.02,1,2.0,1,37.5,Bad
74.0,0,27.0,0,20.0,2.0,0,86.0,0,6.0,0,22.0,0,0,0,0,1.0,8,0,3,0,0,0,Good
72.0,73,11.0,42.0,7,0.0,0.0,100.0,0.0,7.0,0.0,7,1,57.0,3.0,1,1.0,0.0,0.0,1,3,1,57.1,Bad
79.0,231,16.0,112.0,0,0.0,0,100.0,0,7.0,0,0,0,0,16,0,0.0,0,0,7,0,1,0,Good
71.0,240,2.0,120,4,1.0,0,85.0,23,6.0,6,4,0,0,0,0,1.0,36,0,4,0,1,100,Bad
71.0,219,6.0,112.5,33.0,2.0,2,91.0,0,0.0,0,35.0,5,5.71,0,2.0,2.0,11,89,4,2,1,11.43,Bad
73.0,,10.0,,7.0,0.0,,100.0,Never Had Delinquency,7.0,,,,,1,,1.0,,14,1,,1,,Bad
73.0,64,3.0,29.0,5,0.0,0,100.0,0,7.0,0,5,2.0,38.0,0,4,4.0,63,100,3,0,0,63,Bad
77.0,210,4.0,107,42,0.0,0.0,93.0,59,6.0,6,45.0,6,28.9,0,2.0,2.0,35,65,3,8,0,24.44,Bad
79.0,233,3.0,118,60,0.0,0,100.0,0,7.0,0,68.0,5,28.0,0,8,8.0,33,20,6,10,2,23.5,Bad
56.0,250,2.0,120,25,3.0,2.0,78.0,8,4.0,2.0,32.0,4,40.6,1,1,1.0,0.45,0.35,13,13,4,81,Bad
67.0,200,5.0,100,9,1.0,0.0,67.0,12,6.0,5.0,12,3,30,5,0.0,0.0,30,33,4,2,2,50,Good
78.0,125,5.0,0,0,0.0,0,100.0,0,7.0,0,0,0,0,0,0.0,0.0,0,0,4,0,1,100,Bad
90.0,240,24.0,120,15.0,0.0,0,100.0,36,7.0,8.0,20,2,40,12,1,0.0,0.3,0.2,2,8,0,50,Good
65.0,60,5.0,33,4,3.0,2,85.0,3,0.0,2.0,11,7,31.0,7,0,0.0,45,66,3,2,0,46,Good
60.0,168,1.0,84.5,22,0.0,0,95.0,0,4.0,4,22.0,5,13.6,0,7,6.0,30,15,4,3,2,31.8,Bad
71.0,0,12.0,0,0,2.0,0,78.0,0,6.0,0,0,0.0,0,0,0,2.0,83,0,2,0,2,60,Good
63.0,150,7.0,91.0,7,8.0,8.0,74.0,6,6.0,24,10,2,20,5,1.0,1.0,30,83,6,2,2,80,Good
81.0,146,16.0,81.0,3.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,0.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
65.0,150,3.0,80,10,0.0,0,93.0,0,4.0,0,12,5.0,71.0,0,0,0.0,0.35,0.20,2,3,0,71,Bad
60.0,250,22.0,110,15.0,3.0,1.0,48.0,12,4.0,6,21.0,5,28.6,2,2,2.0,55,63,7,4,0,52.38,Good
65.0,180,5.0,95,21.0,0.0,0,91.0,12,4.0,6.0,25,3,20,5,2,1.0,40,88,4,3,2,28,Bad
60.0,200,28.0,114,11.0,4.0,2,73.0,12,4.0,6,15.0,0.0,53.0,0,0.0,0.0,30,61,1,8,0,60,Bad
