ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,254,32.0,143.0,12.0,0,0,92.3,0,4.0,6.0,13.0,0.0,23.0,0,2,2.0,7,2.3,3,1,0,67,Bad
91.0,451,20.0,235.5,9.0,0.0,0.0,89,7,7.0,8.0,9.0,0.0,33.3,0,1.0,1.0,1,1,4,3,0,80,Good
63.0,141,2.0,71.5,27.0,0,1.0,77.14,2,6.0,2.0,35.0,1,8.57,0,4.0,4.0,35,100,5,3,0,90,Bad
87.0,200,31.0,100,14.0,0.0,0,100.0,0,7.0,8.0,14.0,0.0,20,0,1,2.0,5,2,12,2,0,44,Good
86.0,219,7.0,150.0,17.0,1.0,0,94.0,81,6.0,5.0,18.0,1.0,11.0,30,2,0.0,7,3,8,1,0,42,Bad
64.0,0,0,106.0,5.0,3.0,0,0,57,6.0,3.0,8.0,0.0,88.0,0,0,1.0,0,144,0,4,0,100,Bad
67.0,181,0,62.0,27.0,0,0,96.0,0,6.0,6.0,27.0,0,26.0,0,0,2.0,34,0,0,1,0,33,Good
89.0,240,12,87.0,24.0,0,0,100.0,0,7.0,8.0,10.0,2.0,10,22,0.0,0.0,9,5,2,1,0,20,Good
73.0,128,4.0,66.0,14.0,0.0,0,100,0,4.0,6.0,14.0,1.0,7.14,1,2,2.0,15,1.07,5.6,1,1,40,Good
69.0,219,2.0,70.0,28.0,0.0,0.0,86.0,42,6.0,6.0,29.0,12,7,13,0.0,0.0,41,30,19,2,3,67,Good
64.0,226,1.0,102.0,44.0,0,0.0,98.0,1,4.0,6.0,50.0,5,28.0,1,2.0,2.0,59,30,10,3,4,62,Good
72.0,77,5.0,51.0,8.0,0.0,0.0,100.0,0,7.0,8.0,9.0,1.0,11.11,0,0.0,0.0,89,11,1,1,0,100,Bad
70.0,126,5.0,65.5,49.0,0,0.0,100.0,0,7.0,8.0,49.0,0,29.0,1,2.0,2.0,46,0,6,3,0,56,Good
67.0,120,12,23.0,4.0,0,0,100,0,7.0,8.0,4.0,2,25.0,6,1,0.0,86,86,1,1,1,67,Bad
83.0,219,1.0,73.0,34.0,0.0,0.0,100.0,1,7.0,8.0,39.0,2.0,21.0,1,1.0,1.0,7,48,20.23,2,5,57,Good
66.0,265,4.0,78.0,50.0,0,0,98,11,3.0,5.0,51.0,4,12.0,2,6,4.0,24,2,18,2,3,39,Good
69.0,150,3.0,73.0,25.0,0,0,92.6,25,6.0,5.0,27.0,2,30.0,0,2.0,2.0,48,12.0,2,1,1,27,Bad
69.0,187,5.0,53.0,24.0,0.0,0.0,100,0,7.0,8.0,24.0,1,12.5,0,0.0,0.0,51,98,6,3,3,60,Good
65.0,256,15.0,52.0,17.0,0,0.0,100.0,0,7.0,8.0,19.0,3,29.0,1,5.0,5.0,57,30,2,4,2,60,Good
76.0,212,14.0,113,21.0,0,0.0,100,0,5.0,7.0,21.0,0.0,9.52,0,0,0.0,40,85,16.9,2,0,90,Bad
55.0,52,7.0,23.0,13.0,0.0,0.0,100,0,4.0,6.0,13.0,0,23.08,0,0.0,0.0,93,7,2,3,2,75,Bad
56.0,148,12.0,59.0,13.0,2,2.0,81.25,1,0.0,2.0,16.0,0.0,12.5,12,1,1.0,86,57.33,3,2,0,71,Bad
72.0,391,12,95.0,15.0,0,0.0,87.0,19,6.0,6.0,15.0,1,27.0,12,0.0,0.0,30,72,8,2,1,91,Good
72.0,139,6.0,72.5,11.0,0.0,0.0,0,6,6.0,6.0,11.0,2.0,27.27,0,0.0,0.0,20,80,8,3,0,100,Bad
60.0,77.0,12.0,77.0,18.0,1.0,3.0,100.0,0.0,0.0,8.0,0.0,2.0,32.0,1.0,4.0,4.0,19,6.0,2,0.0,1,40,Good
80.0,250,1.0,125.5,10.0,0.0,0.0,83.33,6,6.0,6.0,12.0,1.0,25,0,3,2.0,4,7,6,3,0,75,Bad
63.0,150,14.0,80,3.0,1.0,1.0,60.0,21,6.0,4.0,5.0,0.0,40.0,12,0.0,0.0,50,85,3,2,1,100,Bad
72.0,96,12,48.0,1.0,0.0,0.0,90,6,6.0,6.0,24.0,3,100.0,0,2.0,2.0,0.3,0.1,23,1,0,100,Good
64.0,207,30,118.5,11.0,0,2.0,100,13,6.0,6.0,11.0,0.0,18.18,0.5,2,2.0,57,22,2,2,0,71,Bad
64.0,200,11.0,105.5,35.0,0.0,0.0,92.0,4,4.0,6.0,39.0,1.0,20.51,180,1.0,1.0,56,44,7,8,2,83,Good
72.0,348,4.0,154,28.0,0.0,0.0,93.0,27,6.0,6.0,28.0,1.0,21.0,30,1.0,1.0,40,15,27,1,6,100,Good
77.0,239,12,125.5,14.0,0.0,0,100.0,6,6.0,6.0,14.0,1.0,14.29,0,1,1.0,33,12.0,3,2,2,63,Good
87.0,219,30,97.0,16.0,0.0,0,100.0,0,7.0,8.0,16.0,0.0,25.0,0,0.0,0.0,19,5,3,1,0,50,Good
82.0,163,0,81.5,12.0,0.0,0.0,100,0,7.0,8.0,12.0,0.0,66.67,0,0.0,0.0,33,66,4,8,0,100,Good
70.0,0,0,0,9.0,0,7.0,0,38,6.0,2.0,13.0,2.0,31.0,6,0,0.0,2,0,0,1,0,50,Bad
80.0,381,12,197,23.0,0.0,0,95.83,33,6.0,6.0,24.0,2.0,33.0,0,1.0,1.0,3,12.5,9,3,0,50,Good
69.0,300,12,120,23.0,2.0,2.0,100.0,0,6.0,8.0,24.0,1.0,8.33,22,0,0.0,17,74,17,2,2,80,Good
73.0,240,12,126,9.0,0.0,0,89.0,14,6.0,6.0,9.0,0.0,67.0,2,2.0,2.0,17,93,6,3,1,100,Bad
70.0,120.0,12.0,56.0,11.0,0.0,0.0,100.0,0.0,7.0,8.0,11.0,0.0,27.0,1.0,1.0,1.0,99,27.0,4,1,2,100,Bad
62.0,214,22.0,118.0,41.0,0,0.0,85.0,12.0,4.0,5.0,52.0,0.0,65.0,2,3,3.0,7,5.0,28,4,2,53,Bad
89.0,193,7.0,100,22.0,0.0,0,88,7,7.0,8.0,25.0,5,36.0,3,1.0,1.0,10,12,15,1,2,60,Bad
85.0,250,6.0,189.0,26.0,0.0,0,85,12,7.0,8.0,28.0,4,15.0,7,0,0.0,12,4,6,1,2,24,Good
69.0,210,15,102,13.0,3.0,1.0,72,41,6.0,2.0,18.0,1.0,53.0,2,3.0,3.0,6,60,6,4,2,88,Bad
67.0,210,7.0,123.0,21.0,0.0,0,77.0,6,6.0,6.0,22.0,3.0,59,5,1.0,1.0,68,45,5,13,2,83,Bad
68.0,0,0,0,14.0,0,0,0,58,0.0,2.0,16.0,0,50.0,7,0.0,0.0,14,97,0,2,0,57,Bad
80.0,240,6,93.0,18.0,0.0,0,100.0,0,7.0,8.0,19.0,9,5.3,0,0.0,0.0,31,10,12,1,2,63,Good
68.0,377,10.0,193.5,16.0,0,0.0,90.0,12,6.0,5.0,21.0,3.0,9.5,12,2,1.0,54,35,8,2,5,85,Bad
78.0,245,0,122.5,4.0,0.0,0.0,100,0,7.0,8.0,11.0,0,50.0,15,0,0.0,0,72,0,2,0,50,Bad
80.0,172,1.0,86.5,21.0,0.0,0.0,100.0,0,7.0,8.0,22.0,2.0,4.5,1,1,1.0,37,2,17,1,0,83,Good
55.0,219,5.0,111.0,17.0,2.0,1.0,74.0,1,0.0,2.0,20.0,7,10,3,0,0.0,39,5,16,2,0,88,Bad
85.0,176,1,88.5,29.0,0,0,100.0,0,6.0,7.0,32.0,3.0,34.0,0,4,4.0,1,1,2,1,0,50,Good
68.0,209,11,110.0,43.0,0,0,88.0,13,5.0,5.0,48.0,2.0,6.25,13,1,1.0,51,3.19,10,3,0,76,Bad
68.0,132,2.0,67,19.0,0,1.0,100.0,132,6.0,8.0,20.0,2.0,35.0,0,2.0,2.0,43,20,6,2,0,89,Bad
78.0,163,9.0,86.0,17.0,0.0,0.0,80,5,5.0,7.0,17.0,1.0,41.0,8,0.0,0.0,9,24,1,4,2,67,Good
57.0,195,5.0,100,8.0,2.0,0.0,61.5,36,6.0,2.0,13.0,2,38.0,3,1.0,1.0,94,61,8,2,3,100,Bad
71.0,245,30,70,11.0,0.0,0.0,91.0,7,4.0,6.0,11.0,0.0,9.09,0,0.0,0.0,0.5,0.1,10,1,0,100,Good
85.0,179,6,66.0,20.0,0.0,0,77,7,7.0,8.0,26.0,2.0,40.0,0,2,2.0,9,76,13,4,0,50,Good
70.0,120,12,66,20.0,0,0,100.0,0,7.0,8.0,20.0,5,45.0,1,1.0,1.0,43,88,6,3,1,100,Bad
60.0,197.0,8.0,87.0,33.0,2.0,2.0,79.0,1,0.0,2.0,41.0,6.0,7.3,1,1.0,1.0,41,12.0,4,3,3,54,Good
62.0,120,12,66,10.0,0.0,0.0,100,0,4.0,6.0,10.0,2,20.0,0,1.0,1.0,0,0,1,1,0,60,Bad
80.0,240,12,126,18.0,0.0,0.0,90,36,6.0,6.0,28.0,1.0,33.0,6,2,4.0,7,5,3,1,0,100,Good
73.0,219,20.0,93.0,20.0,1.0,1,95.0,48,6.0,6.0,20.0,0.0,25,2,1.0,1.0,33,75,7,5,0,60,Bad
91.0,320,58.0,152.0,9.0,0.0,0,100.0,24,7.0,8.0,9.0,0,44.0,2,1,0.0,3,2,1,2,0,25,Good
67.0,250,12,120,20.0,0.0,0,95.0,71,6.0,6.0,22.0,10.0,19.0,0,1,1.0,34,15,4,1,0,50,Good
72.0,210,24,106.0,9.0,0,0,100.0,24,0.0,8.0,11.0,0.0,9.1,0,0,0.0,3,2,1,1,0,11,Bad
77.0,240,24,132,8.0,0,0,80,0,6.0,3.0,10.0,0.0,50.0,12,0.0,0.0,3,40,1,1,0,40,Good
47.0,57,57.0,57.0,1.0,0,1.0,0.0,2,4.0,6.0,1.0,0.0,0,1,2.0,2.0,93,7,1,0,0,100,Bad
72.0,60,4.0,32.0,21.0,0,0.0,100,24,7.0,8.0,21.0,2,10,21,0,0.0,50,100,12,2,2,57,Good
65.0,120,2.0,60,8.0,0.0,0,100,0,7.0,8.0,10.0,7.0,20.0,0,3.0,3.0,31,100,7,2,1,70,Bad
63.0,282,10,70.0,24.0,0,1.0,88.0,5,4.0,2.0,60.0,5,42.0,0,1.0,1.0,52,12,39,3,1,70,Bad
90.0,240,6,103.0,19.0,0.0,0,100.0,7,7.0,8.0,20.0,4,10,1,1.0,0.0,4,85,2,2,0,29,Good
83.0,152,34.0,93.0,9.0,0.0,0,40.91,0,7.0,8.0,22.0,0,4.55,7,0,0.0,0,50,0,1,0,25,Bad
57.0,107,2,53.0,25.0,0,1.0,78.0,6,6.0,3.0,26.0,4.0,54.0,3,7.0,7.0,89,10.27,18,3,2,82,Bad
71.0,136,10.0,57.0,24.0,0,0,70,12,7.0,8.0,24.0,2,4.17,0,3,2.0,62,30,2,1,1,60,Good
59.0,240,6,123,13.0,1.0,1.0,86.67,24,0.0,2.0,15.0,1.0,20.0,7,0,0.0,16,35,10,2,0,80,Good
76.0,187,15,70.0,64.0,0,0.0,100.0,30,7.0,8.0,65.0,3,30.0,2,1.0,1.0,26,75,32,4,1,55,Good
63.0,180,12.0,84.0,31.0,0,0.0,75,24,6.0,6.0,61.0,5,29.0,0,4.0,4.0,70,30,43,3,5,70,Bad
69.0,207,5,97,21.0,2.0,2.0,100.0,30,6.0,8.0,22.0,5,13.6,12,1,1.0,30,69,1,3,1,57,Good
62.0,192,1.0,96.5,62.0,0,0.0,94.0,1,4.0,6.0,87.0,4.0,44.0,0,7,7.0,35,5.75,61.77,5,0,71,Bad
73.0,339,2.0,0,33.0,2.0,0,92.0,0,6.0,3.0,38.0,5.0,32.0,2,0,2.0,23,72,0,4,0,77,Good
63.0,0,0,0,5.0,4.0,0,0,0,4.0,3.0,13.0,1.0,0,0,0,0.0,16,81,1,4,0,83,Bad
88.0,211,7.0,85.0,38.0,0,0,97.0,51,6.0,6.0,38.0,20,8.0,1,2,1.0,0,0,2,0,0,4,Good
60.0,219,12,97,20.0,0,0.0,85,6,4.0,6.0,21.0,4.0,70.0,1,2.0,2.0,55,72,4,8,1,100,Good
68.0,195,3.0,99,41.0,0,1.0,98.0,69,6.0,4.0,45.0,3,15.6,2,3.0,3.0,74,11.5,38,7,3,100,Bad
78.0,174,0,0,18.0,0.0,0,0,0,6.0,6.0,20.0,2.0,55.0,0,0,1.0,23,57,11,4,0,75,Bad
56.0,139,20,98.0,19.0,1.0,1.0,80,200,4.0,2.0,12.0,0.0,43.0,0,0.0,0.0,60,30,8,3,2,88,Bad
87.0,336,4.0,120.0,35.0,0.0,0,100.0,0,7.0,8.0,35.0,0,14.0,0,2,2.0,3,0,6,1,0,47,Good
79.0,335,5.0,106.0,45.0,0.0,0.0,100.0,12,7.0,8.0,45.0,5,9.0,0,0.0,0.0,49,20,21,4,3,56,Bad
