ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
87.0,255,10.0,133,32.0,0.0,0.0,100.0,7,7.0,8.0,32.0,2.0,13.0,3,1.0,1.0,2,1,1,3,0,27,Good
79.0,235,12,105.0,67.0,0.0,0.0,100.0,0,7.0,8.0,47.0,4.0,3.0,1,1.0,1.0,9,13,11,1,3,42,Good
85.0,349,6.0,104.0,35.0,0.0,0.0,100.0,0,6.0,7.0,38.0,2.0,2.63,0,1,1,4,0.8,5,1,1,50,Good
72.0,153,1,61.0,29.0,0.0,0.0,97.0,2,6.0,6.0,29.0,2.0,13.79,0,2.0,2.0,37,88,5,4,1,64,Good
59.0,210,11.0,102,38.0,1.0,1.0,76.0,5,4.0,6.0,43.0,1.0,50.0,0,1.0,1.0,63,78,7,4,4,25.6,Bad
77.0,220,2.0,63.0,38.0,0.0,0.0,100.0,0,7.0,8.0,40.0,1.0,53.0,0,1.0,1.0,25,67,5,15,1,50,Bad
76.0,157,15.0,93.0,10.0,2.0,1.0,91.0,40,6.0,5.0,11.0,0.0,18.0,20,0.0,0.0,0,0,0,1,0,0,Good
65.0,125,9.0,75.0,14.0,4.0,1.0,79.0,16,6.0,3.0,19.0,1.0,53.0,0,0.0,0.0,85,45.05,1,1,1,75,Bad
70.0,178,6.0,114.0,16.0,0.0,0.0,88.0,12,6.0,6.0,16.0,2.0,18.75,0,0.0,0.0,43,16,7,3,3,62.5,Bad
57.0,121,12.0,63.0,7.0,4.0,4.0,70.0,57,0.0,2.0,11.0,2,60.0,0,0.0,0.0,38,78,1,3,0,100,Bad
76.0,241,9.0,80.0,48.0,0.0,0,100.0,0,0,8.0,49.0,0,20.0,0,2.0,2.0,22,0,9,0,1,37,Good
70,96,3.0,48.0,16.0,0.0,0.0,81.0,5,4.0,6.0,16.0,4,31.0,4,2.0,2.0,65,74,2,8,1,63,Good
80.0,146,7.0,72.0,40.0,0.0,0.0,100.0,146,7.0,8.0,43.0,5,26.0,2,2.0,2.0,29,8,2,1,0,60,Good
86.0,220,10.0,110,26.0,0.0,0.0,100.0,6,7.0,8.0,32.0,2.0,27.0,0,1.0,0.0,13,50,2,3,0,33,Good
60.0,223,7.0,68.0,8.0,2.0,2.0,60.0,30,5.0,3.0,10.0,1.0,30.0,0,0.0,0,89,87,3,3,2,86,Bad
80.0,240,4.0,105,25.0,1.0,0.0,92.0,21,6.0,5.0,26.0,1.0,12.0,0,0.0,0.0,2,1,2,1,1,33,Good
82.0,115,4.0,58.0,24.0,1.0,0.0,96.0,50,2,5.0,25.0,4.0,16.0,4,1,1,2,52,1,4,0,71,Good
82.0,247,21.0,99.0,28.0,0.0,0.0,100.0,0,7.0,8.0,32.0,0.0,50,15,0.0,0.0,20,30,5,16,1,67,Good
83.0,130,12,45.0,14.0,0.0,0.0,100.0,0,0,8.0,16.0,3,44.0,0,2.0,2.0,25,30,2,2,0,44,Bad
64.0,277,6.0,141.5,26.0,0.0,0.0,71.0,3,0,6.0,28.0,1.0,54.0,5,0.0,0.0,52,77,5,4,1,32.14,Bad
70.0,189,2,70,25.0,0.0,0.0,100.0,0,7.0,8.0,25.0,1.0,28.0,0,1.0,1.0,86,20,9,1,5,92,Bad
69.0,240,1.0,97.0,19.0,0.0,0.0,100.0,0,0,8.0,13.0,4.0,15.38,0,13.0,13.0,40,20,8,2,4,73,Bad
67.0,152,20.0,86.0,19.0,1.0,0.0,90.0,71,6.0,5.0,20.0,0.0,60.0,0,0.0,0,94,53,1,2,1,100,Bad
84.0,151,7.0,85.0,14.0,0.0,0.0,100.0,0,7.0,8.0,14.0,1.0,57.0,7,0,0.0,18,75,2,12,0,100,Good
88,171,10.0,65.0,52.0,1.0,1.0,98.0,1,4.0,6.0,54.0,1.0,69.0,1,2.0,2.0,83,56,6,12,2,90,Bad
86.0,315,16.0,102.0,18.0,1.0,0.0,95.0,64,0.0,5.0,19.0,0.0,53.0,0,5.0,4.0,0,0.0,1,1,0,29,Good
78,238,2,110,14.0,1.0,0.0,93.0,3,3.0,5.0,31.0,1.0,20.0,4,3,2.0,8,5,5,5,1,56,Good
70,13,4.0,8.0,3.0,0.0,0.0,100.0,0,0,8.0,3.0,3,33.0,2,3.0,3.0,2,1,1,1,0,67,Bad
74.0,310,4.0,157.0,8.0,1.0,0.0,89.0,14,6.0,5.0,9.0,2.0,67.0,13,0.0,0.0,23,63,1,4,0,71,Good
78.0,218,6.0,80.0,48.0,0.0,0.0,100.0,0.0,7.0,8.0,48.0,1.0,4.17,1,1.0,1.0,11,92,3,2,0.0,56,Good
78,176,4.0,90,34.0,2.0,1.0,89.0,3,0.0,5.0,33.0,2.0,14.0,3,1.0,1.0,16,33,11,3,0,67,Good
76.0,82,19.0,55.0,10.0,0.0,0.0,100.0,0,7.0,8.0,10.0,0.0,40.0,0,2.0,0,40,36,2,3,1,71,Bad
88.0,513,5.0,133.0,25.0,0.0,0.0,100.0,0,7.0,8.0,25.0,1.0,24,14,0,0,2,2,3,2,1,25,Good
80,190,6,73.0,25.0,5.0,6,88.0,63,0,2.0,35.0,3.0,59.0,0,2.0,2.0,94,121,4,4,1,22.86,Bad
86,148,7.0,77.5,17.0,0.0,0.0,83.0,6,6.0,6.0,18.0,1.0,44.0,0,0,0.0,28,48,2,8,2,40,Good
70.0,250,2.0,103.0,7.0,1.0,1.0,100.0,0,0,8.0,0.0,2.0,25.0,12,0.0,0.0,78,81,4,1,1,83,Good
78,240,1.0,37.0,14.0,0.0,0.0,100.0,8,7.0,8.0,22.0,9.0,40.0,0,5.0,5.0,52,100,5,6,2,73,Good
88.0,308,17.0,147.0,27.0,0.0,0.0,96.0,8,5.0,7.0,27.0,0.0,52.0,0,0.0,0.0,3,55,5,2,0,78,Good
85.0,325,11.0,96,39.0,0.0,0.0,98.0,11,5.0,7.0,41.0,1.0,29.0,0,2.0,2.0,19,80,3,5,14,57,Bad
76.0,165,7.0,86.0,22.0,0.0,0.0,100.0,0,7.0,8.0,23.0,4.0,39.0,0,0.0,0.0,31,64,4,4,1,80,Good
76.0,185,4.0,94.5,32.0,0.0,0.0,97.0,25,6.0,6.0,34.0,3.0,13.0,1.5,1.0,1.0,16,54,4,3,0,41,Good
87.0,241,12,93.0,17.0,0.0,0.0,100.0,0,7.0,8.0,18.0,4.0,17.0,3,1.0,0,7,5,5,1,0,50,Good
91.0,292,12,104.0,6.0,0.0,0.0,100.0,0,7.0,8.0,6.0,0.0,33.0,0,0,0.0,1,0,2,1,0,33.33,Good
86.0,238,5.0,82.0,13.0,0.0,0.0,93.0,26,6.0,6.0,14.0,1.0,21.0,0,0.0,0.0,9,1.89,3,1,0,44,Good
76.0,270,5.0,97.0,19.0,3.0,3.0,95.0,62,0,2.0,5.0,1.0,35.0,5,0.0,0.0,2,70,4,3,0,100.0,Good
91.0,378,69.0,275.0,4.0,0.0,0.0,100.0,0,0,8.0,4.0,4,0,0,1.0,0.0,4,0,1,0,0,33,Good
74.0,165,3.0,84.0,28.0,0.0,0.0,97.0,17,6.0,6.0,30.0,4.0,33.0,0,1.0,1.0,58,86,4,4,1,67,Good
90.0,244,4.0,96.0,31.0,0.0,0.0,100.0,0,7.0,8.0,31.0,1.0,3.23,0,3.0,3.0,2,2,1,1,0,20,Good
78,22,5,13.5,10.0,1.0,1.0,91.0,12,6.0,2.0,7.0,0.0,36.0,12,0.0,0.0,0,0.1,2,1,0,75,Good
76.0,180,24.0,95,19.0,0.0,0,95.0,31,0,6.0,19.0,0.0,58.0,16,0.0,0.0,54,57,1,4,0,63,Good
80.0,226,2,66.0,35.0,0.0,0.0,100.0,0,7.0,8.0,36.0,2.0,19.44,0,1,0.0,2,77,5,7,0,62,Bad
89.0,225,10.0,100,19.0,0.0,0.0,100.0,0,7.0,8.0,20.0,1.0,16.0,0,0.0,0.0,1,0.2,2,1,0,33,Good
75.0,61,16.0,63.0,5.0,0.0,0.0,67.0,0,6.0,6.0,13.0,0.0,50.0,0,1.0,0,43,0,2,1,0,75,Bad
86,231,3.0,61.0,27.0,0.0,0.0,100.0,231,7.0,8.0,25.0,4.0,33.0,18,0,0,10,92,3,2,0,45,Bad
85.0,157,18.0,62.0,12.0,0.0,0.0,100.0,0.0,7.0,8.0,12.0,0.0,8.33,0.0,0.0,0.0,13,57,8,1,0,90,Bad
64.0,216,0,86.0,18.0,5.0,1.0,60.0,42,6.0,4.0,25.0,2.0,16.0,0,4.0,3.0,40,58,1,4,1,20.0,Good
79.0,114,9.0,61.5,28.0,0.0,0.0,100.0,0,7.0,8.0,28.0,4,36.0,0,1.0,1.0,2,42,3,3,0,43,Good
80,220,30,68.0,19.0,0.0,0.0,100.0,0,7.0,8.0,19.0,6,58.0,0,0.0,0,19,55,2,13.2,2,80,Good
83.0,127,4.0,60.0,18.0,0.0,0.0,100.0,0,7.0,8.0,18.0,5.0,44.0,3,1.0,1.0,8,81,1,3,0,83,Good
65.0,125,5.0,54.0,28.0,1.0,1.0,90.0,2.0,4.0,4.0,31.0,2.0,58.0,0,0.0,0.0,51,62,4,5,1,75,Bad
60.0,9,3.0,5.0,5.0,0.0,0.0,100.0,0,7.0,8.0,5.0,5.0,20.0,0,7.0,7.0,36,20,2,1,0,80,Bad
88.0,219,4.0,93.0,52.0,0.0,0.0,100.0,0,7.0,8.0,55.0,3.0,22.0,6,0.0,0,3,71,3,1,2,36,Good
85,203,25,100,40.0,0.0,0,98.0,63,6.0,6.0,42.0,4.0,55.0,30,2,1,80,88,3,4,2,70,Bad
74.0,390,1.0,98.0,37.0,0.0,0.0,100.0,6,7.0,8.0,38.0,4,24.0,0,4.0,3.0,22,64,4,1,1,33,Good
79.0,340,4.0,80.0,52.0,0.0,0.0,96.0,6,0,6.0,77.0,2.0,1.3,6,0.0,0.0,2,1,2,1,0,12,Bad
79.0,252,10.0,99.0,26.0,1.0,1.0,89.0,38,5.0,3.0,28.0,1.0,43.0,10,0.0,0.0,2,15,3,2,0,56,Good
81.0,370,6.0,78.0,25.0,0.0,0.0,96.0,24,6.0,6.0,26.0,1.0,42.0,0,1.0,0.0,0,67,1,3,0,40,Good
66.0,178,0,44.0,13.0,0.0,0.0,94.0,0,6.0,6.0,16.0,6.0,38.0,0,1.0,1.0,40,66,4,3,1,80,Good
70.0,240,5.0,106,19.0,1.0,0.0,83.0,19,6.0,5.0,23.0,2.0,57.0,5,0.0,0.0,39,66,2,3,0,100,Good
69.0,108,7.0,60.0,30.0,0.0,0.0,100.0,7,7.0,8.0,30.0,1.0,30.0,0,1,1.0,71,68,7,4,0,100,Good
76.0,194,9.0,86.0,27.0,0.0,0.0,97.0,22,6.0,6.0,30.0,3.0,33.0,1,1.0,1.0,48,75,4,3,0,78,Good
57.0,469,7.0,238.0,31.0,0.0,0.0,84.0,2,4.0,6.0,34.0,1.0,8.82,0,0.0,0.0,33,65,7,3,3,73,Bad
88.0,190,2.0,96.0,16.0,0.0,0.0,100.0,0.0,7.0,8.0,17.0,3.0,41.0,6,0.0,0.0,6,76,1,2,0.0,33,Good
68.0,231,2.0,18.0,6.0,1.0,1.0,100.0,0,7.0,8.0,20.0,4.0,0.0,30,2.0,2.0,8,12,2,8,0,50,Good
85,116,2.0,51.0,21.0,2.0,0.0,83.0,64,6.0,5.0,24.0,3.0,54.0,1,1.0,1.0,81,79,7,2,2,82,Bad
90,201,5.0,71.0,34.0,0.0,0.0,100.0,180,7.0,8.0,37.0,10,43.0,0,2.0,2.0,49,98,6,3,1,82,Bad
86,113,18.0,65.5,25.0,0.0,0.0,96.0,0,5.0,7.0,25.0,0.0,48.0,0,2.0,2.0,52,27,4,14.25,1,73,Bad
61.0,104,3.0,50.0,37.0,0.0,0.0,86.0,20,6.0,6.0,37.0,2.0,38.0,2,4.0,4.0,52,94,6,5,3,65,Bad
83.0,122,1,61.0,24.0,0.0,0.0,100.0,0,7.0,8.0,27.0,2.0,7.4,0,3,2.0,2,76,2,2,0,50,Good
64.0,150,2.0,76.0,12.0,1.0,1.0,86.0,3,0.0,2.0,14.0,4.0,21.0,0,2.0,2.0,9,7.1,4,1,0,56,Bad
74.0,99,2.0,47.0,15.0,0.0,0.0,81.0,17,6.0,6.0,16.0,2.0,50.0,99.0,0.0,0.0,0,75,0,2,0,33,Good
70,8,2.0,5.0,1.0,0.0,0.0,100.0,0,7.0,8.0,3.0,3.0,0.0,0,46.0,46.0,70,0,3,0,0,100,Bad
86,127,11.0,57.0,29.0,0.0,0.0,100.0,0,7.0,8.0,29.0,29,10.34,4,2.0,1,48,91,5,3,3,80,Bad
74.0,103,2.0,26.0,6.0,0.0,0.0,100.0,0,7.0,8.0,8.0,8,38.0,0,3,3.0,36,13.68,2,1,0,60,Bad
56.0,106,2.0,31.0,40.0,0.0,0,100.0,7,7.0,8.0,41.0,10.0,46.0,1,11.0,10,57,86,14,19,3,87,Bad
