ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
65.0,263,14.0,109.0,10.0,4.0,1.0,59.0,39,2,4.0,17.0,0.0,18.0,21,1.0,1.0,27,42,2,2,2,50,Good
70.0,270,9.0,76.0,14.0,0.0,0.0,100.0,0.0,0.0,8.0,14.0,2.0,7.0,0.0,0.0,0.0,59,90,6,1,4,54,Bad
65.0,38,14.0,28.0,5.0,2.0,2.0,100.0,0,6.0,8.0,5.0,0.0,40.0,0,2.0,2.0,99,39.6,1,2,1,100,Bad
55.0,93,7.0,45.0,32.0,0.0,0.0,94.0,12.0,0.0,6.0,33.0,4.0,58.0,12.0,0.0,0.0,100,85,2,7,1,100,Bad
67.0,210,6.0,95,23.0,2.0,2.0,88.0,70,6.0,2.0,26.0,5.0,42.0,0,0.0,0.0,31,70,5,3,2,67,Bad
58.0,13,1.0,10.0,3.0,0.0,0.0,100.0,0,7.0,8.0,4.0,3.0,25.0,0,4.0,4.0,0.25,0.25,1,1,0,75,Bad
77.0,245,31.0,138.0,16.0,1,1.0,94.0,50,0,6.0,16.0,0,31.0,6,0.0,0.0,0.19,0.13,3,2,0,71,Good
81.0,266,2.0,51.0,29.0,0.0,0.0,100.0,0,7.0,8.0,30.0,4.0,53.0,1.0,1.0,1.0,9,88,3,6,0,83,Good
71.0,446,14.0,109.0,25.0,0.0,0.0,78.13,14.0,7.0,8.0,32.0,0.0,8.0,19,0.0,0.0,66,5.28,5,1,4,44,Good
75.0,422,1.0,91.0,55.0,0.0,0.0,96.49,30,7.0,8.0,57.0,4.0,33.0,0,4.0,4.0,2,2.0,12,2,1,57,Good
60.0,77,9.0,42.0,10.0,3.0,2.0,50.0,0,0,2.0,14.0,1.0,0,0,2.0,2.0,0,56,0,2,0,50,Bad
88.0,133,14.0,73.5,19.0,0,0.0,100.0,0,7.0,8.0,47.0,0.0,2.13,1,1.0,1.0,4,2,2,1,1,43,Good
82.0,190,10.0,80.0,28.0,0.0,0.0,100.0,0,7.0,8.0,28.0,1.0,7.14,17,0.0,0.0,32,2.29,2,2,0,50,Good
83.0,238,3.0,120.5,54.0,0.0,0.0,96.43,0,7.0,8.0,56.0,2.0,5.36,3.0,1.0,1.0,8,27,4,3,1,47,Good
