ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
65.0,263,14.0,109.0,10.0,4.0,1.0,59.0,39,6.0,4.0,17.0,0.0,18.0,12,1.0,1.0,27,42,2,2,2,50,Good
70.0,180.0,9.0,80.0,14.0,0.0,0.0,100.0,0.0,7.0,8.0,14.0,2.0,7.0,0.0,0.0,0.0,59,90,6,1,4,54,Bad
65.0,38,15,28.0,5.0,2.0,2.0,100.0,0,6.0,8.0,5.0,0.0,40.0,0,2.0,2.0,99,40,1,2,1,100,Bad
55.0,120,7.0,45.0,32.0,0.0,0,94.0,8,4.0,6.0,33.0,3,21.21,7,2,1,100,85,2,7,1,100,Bad
92,118,6.0,37.0,23.0,2.0,2.0,88.0,70,6.0,2.0,26.0,5.0,12,0,0.0,0.0,31,70,5,3,1,67,Bad
85,25,1.0,13.0,3.0,0.0,0.0,100.0,0,0,8.0,4.0,1,25.0,0,4.0,4.0,85,85,1,1,0,75,Bad
77.0,0,0,138.0,16.0,1.0,0,94.0,50,6.0,6.0,16.0,0.0,31.0,0,0.0,0.0,11,0,3,2,0,71,Good
81.0,266,2.0,51.0,29.0,0.0,0.0,100.0,7.0,7.0,8.0,30.0,4.0,53.0,0,1.0,0,9,88,3,6,0,30.0,Good
71.0,446,0,109.0,25.0,0.0,0.0,100.0,0,7.0,8.0,32.0,0.0,8.0,19,0.0,0,66,0,5,1,4,44,Good
75.0,422,1.0,91.0,55.0,0.0,0.0,100.0,0,7.0,8.0,57.0,4.0,33.0,0,4.0,4.0,2,11,12,2,1,57,Good
60.0,77,9.0,42.0,10.0,3.0,3,50.0,17,2,2.0,14.0,1.0,86.0,0,2.0,2.0,0,56,0,2,0,50,Bad
88.0,133,14.0,83.0,19.0,0.0,0.0,100.0,0,0,8.0,47.0,0.0,32.0,0,1.0,0,4,2,2,1,1,43,Good
82.0,190,10.0,80.0,28.0,0.0,0,100.0,0,7.0,8.0,28.0,1.0,21.0,17,1,0.0,32,50,2,2,0,50,Good
83.0,260,3.0,128.0,54.0,0.0,0.0,100.0,3,0,8.0,56.0,2.0,27.0,3,1.0,1.0,8,27,4,3,1,12.5,Good
89.0,219,50.0,97,7.0,0.0,0.0,100.0,12,7.0,8.0,7.0,0.0,57.0,1,1.0,0,8,5,1,1,0,100,Good
68.0,210,1.0,110,6.0,3.0,2.0,64.0,15,1,4.0,11.0,1.0,27.0,0,3.0,2,13,47,1,3,1,36.4,Bad
72,306,14.0,115.0,20.0,0.0,0.0,100.0,12,7.0,8.0,24.0,5,17.0,0,0,0.0,10,6,3,1,0,16.7,Bad
56.0,412,4.0,97.0,29.0,3.0,2.0,78.0,2,0.0,2.0,30.0,2.0,59.0,2,2.0,2.0,6,75,1,14,1,60,Bad
70.0,52,17.0,34.5,8.0,0.0,0.0,100.0,0,0,8.0,8.0,0.0,38.0,0,0.0,0.0,95,0,3,1,2,67,Bad
86.0,204,13.0,65.0,38.0,0.0,0.0,100.0,0,7.0,8.0,34.0,0.0,2.94,12,0.0,0.0,0,0.0,0,1,0,13,Good
89.0,447,10.0,228.5,6.0,0.0,0.0,100.0,0,7.0,8.0,7.0,1,43.0,11,0.0,0.0,13,13,1,1,0,67,Good
60.0,439,12.0,185.0,17.0,0.0,0.0,74.0,11,4.0,6.0,19.0,0.0,21.0,0,3,2.0,80,77,6,4,2,52.6,Bad
70.0,100,2.0,51.0,45.0,0.0,0,98.0,10,4.0,6.0,49.0,7.0,65.0,7,0,0.0,23,82,2,3,0,50,Bad
78.0,180,2.0,74.0,25.0,0.0,0.0,100.0,0,7.0,8.0,27.0,12,5,0,1.0,1,30,12,3,1,0,14.8,Good
88.0,120,11.0,87.0,9.0,0.0,0.0,90.0,24,6.0,6.0,10.0,2,20.0,0,0.0,0.0,2,2,2,2,0,40,Bad
55.0,108,6.0,42.0,18.0,1.0,1.0,83.0,0,0,6.0,18.0,1.0,50.0,0,9,9.0,83,62,7,2,4,90,Bad
73.0,99,8.0,60.0,22.0,0.0,0.0,95.0,8,6.0,6.0,22.0,2.0,13.64,0,0.0,0.0,58,79,3,3,3,67,Bad
86,219,12.0,115.5,17.0,0.0,0.0,100.0,0,7.0,8.0,17.0,2,12.0,2,1.0,1.0,3,2,3,1,0,44,Good
59.0,184,1.0,86.0,21.0,2.0,2,91.0,0,0.0,6.0,24.0,2.0,55.0,0,5,5.0,0,20,0,3,0,60,Good
72.0,181,11.0,77.0,22.0,0.0,0.0,96.0,9,4.0,6.0,23.0,1.0,17.39,0,1,0,31,45,3,4,0,78,Good
74.0,65,2.0,34.0,6.0,0.0,0.0,100.0,1,7.0,8.0,9.0,2.0,11.0,0,3.0,3.0,56,100,2,1,1,75,Good
85.0,449,5.0,71.0,33.0,0.0,0.0,100.0,7.0,7.0,8.0,23.0,2.0,8.7,5,2.0,2.0,1,93,2,2,0,17.4,Good
84.0,128,7.0,81.0,13.0,0.0,0,100.0,0,7.0,8.0,14.0,0,7.0,0,4,3.0,0,93,1,1,0,33,Good
88,81,6.0,41.0,22.0,0.0,0.0,95.0,12,0,6.0,22.0,3.0,59.0,3,1.0,1.0,100,61,7,6,5,93,Bad
71.0,150,3.0,91.0,16.0,0.0,0.0,88.0,22,2,6.0,17.0,0,47.0,10,0.0,0.0,31,60,4,6,1,83,Good
66.0,60,4.0,48.0,22.0,0.0,0.0,100.0,0,7.0,8.0,22.0,4.0,14.0,1,2.0,2.0,76,20,7,1,2,75,Bad
85,171,5.0,62.0,33.0,0.0,0,97.0,0,0,6.0,34.0,5.0,26.0,0,5.0,4.0,11,86,5,2,0,39,Good
69.0,246,2.0,124,34.0,0.0,0.0,100.0,0,7.0,8.0,35.0,1.0,34.29,2,1,1.0,24,76,11,12,2,65,Good
83.0,344,42.0,193,10.0,0.0,0.0,90.0,38,6.0,6.0,10.0,0.0,40.0,19,0.0,0.0,5,3.33,1,2,0,33,Bad
71.0,129,0,58.0,46.0,0.0,0.0,100.0,0,7.0,8.0,39.0,3.0,38.0,0,5,4.0,42,45,3,5,1,60,Bad
67.0,250,6.0,103.0,26.0,0.0,0.0,88.0,1,4.0,6.0,26.0,1.0,35.0,0,0.0,0.0,79,60,4,2,2,75,Bad
59.0,181,13.0,71.0,15.0,3.0,3.0,93.0,12,6.0,6.0,18.0,5,27.0,0,2.0,2.0,41,31,3,2,2,71,Bad
73.0,261,8.0,101.0,14.0,1.0,0.0,82.0,4,4.0,5.0,17.0,2.0,29.0,0,0,0.0,18,7.4,3,2,0,56,Good
70.0,210,2,78,28.0,0.0,0.0,100.0,0,7.0,8.0,29.0,5.0,28.0,0,4,3.0,63,90,1,5,1,31,Good
71.0,206,4.0,71.0,26.0,3.0,3.0,92.0,24,0,6.0,26.0,3.0,42.0,0,3.0,3.0,43,35,5,11,2,64,Bad
