ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,300,0,143.0,12.0,0,0.0,77.0,0,4.0,6.0,13.0,0,23.0,0,2.0,0,7,66,3,1,0,30.77,Bad
91.0,451,20.0,207.0,9.0,0,0,100.0,0,7.0,8.0,9.0,9,11.0,0,1.0,0,0,0,4,0,0,44.44,Good
86,141,12,71.0,27.0,1,1.0,83.0,21,6.0,2.0,35.0,4.0,43.0,0,4.0,3,30,100,5,3,0,22.86,Bad
87.0,210.0,10.0,106.0,14.0,0.0,0.0,100.0,0.0,7.0,0.0,14.0,0.0,28.6,0,2.0,2.0,0.20,0.15,2,2.0,0.0,28.6,Good
660,272,12,150.0,17.0,0,0.0,94.0,81,6.0,5.0,18.0,5,33.33,6,0.0,0.0,0.12,0.08,4,2,0,33.33,Bad
0,246,0,106.0,5.0,0,0,88.0,57,6.0,0,8.0,0.0,88.0,0,0,0,0,144,0,0,0,100,Bad
67.0,181,12,62.0,27.0,0.0,0.0,96.0,26,6.0,6,27.0,2,20.0,0,1,1,0.15,0.05,3,2,2,18.52,Good
80,150,30,87.0,24.0,0,0,100.0,22,7.0,7,10.0,2,10,22,0,0,9,9,1,1,0,20,Good
73.0,160,12,66.0,14.0,0,0,86.0,6,4.0,5,14.0,9,30,1,2.0,1,0.35,0.22,3,2,1,40,Good
0,0,0,70.0,28.0,0,0,86.0,42,6.0,6.0,29.0,0,21.0,13,0,0.0,0,87,10,0,1,0,Good
80,200,1.0,102.0,44.0,0,0,98.0,1,4.0,6.0,50.0,6,28.0,1,2.0,1,30,100,10,7,4,34,Good
86,77,10,51.0,8.0,0.0,0,100.0,0,7.0,0,9.0,1.0,0,7,0,0,0.0,0.0,1,0,0,11.11,Bad
86,219,0,49.0,49.0,0.0,0.0,100.0,0,7.0,0,49.0,49,29.0,1,1,1,46,78,6,3,2,56,Good
86,37,0,23.0,4.0,0.0,0.0,100.0,0,7.0,7,4.0,4,25.0,0,0,0,86,86,1,1,1,67,Bad
86,240,3,73.0,34.0,0,0.0,100.0,0,7.0,8.0,39.0,2,21.0,1,2,1,7,48,6,4,3,25.6,Good
71,180,6,78.0,50.0,0,0.0,88.0,11,3.0,5,51.0,4,4,2,4.0,3,45,56,7,2,1,39,Good
0,244,0,73.0,25.0,1.0,0.0,74.0,25,6.0,5.0,27.0,0,0,0,0,2.0,0,40,2,0,0,7.41,Bad
86,130,10,53.0,24.0,0.0,0.0,100.0,0,7.0,0,24.0,4.0,8.33,14,0,0,2.0,98,6,2,3,60,Good
0,0,15.0,52.0,17.0,0.0,0,100.0,0,7.0,0,19.0,0.0,0,2,0,0,57,79,2,0,2,0,Good
70,150,12,87.0,21.0,0,0,100.0,200,5.0,0,21.0,2,28.6,6,1,1,30,85,7,5,2,33.3,Bad
78,84,6,23.0,13.0,0,0,77.0,7,4.0,5,13.0,2.0,70,0,0.0,0.0,30,91,2,8,2,75,Bad
56.0,148,12.0,59.0,13.0,0,0,75.0,1,0.0,2.0,16.0,0,12.5,0,1.0,1.0,86,4,3,2,0,31.25,Bad
72.0,391,30,95.0,15.0,0.0,0,87.0,19,6.0,8,15.0,5,13.33,7,0.0,0,28,72,8,2,3,53.33,Good
0,139,0,51.0,11.0,0.0,0,91.0,0,6.0,0,11.0,2.0,91.0,0,0.0,0.0,20,80,1,10,0,100,Bad
60.0,0,0,77.0,18.0,0,0,100.0,0,0.0,8.0,0.0,0,0,0,0,0,0,0,2,0,1,0,Good
78,250,20,76.0,10.0,0.0,0,92.0,2,6.0,12,12.0,1.0,16.67,0,1,1,4,7,3,2,1,41.67,Bad
63.0,180,12,90.0,3.0,1.0,1,60.0,21,6.0,4.0,5.0,2,40.0,0,0.0,0.0,15,85,1,2,0,100,Bad
55,435,48.0,48.0,1.0,0.0,0,0.0,25,6.0,6,24.0,0.0,4.17,0,2.0,2.0,0.30,0.10,20,1,2,87.5,Good
78,210,18,77.0,11.0,2.0,0,82.0,13,6.0,6.0,11.0,,30.0,2,1,1,57,22,2,1,0,71,Bad
0,0,11.0,108.0,35.0,0,0,92.0,4,4.0,0,39.0,0,0,2,1.0,0,0,40,7,0,0,0,Good
0.0,348,0.0,100.0,28.0,0.0,0.0,93.0,27,6.0,0.0,28.0,1.0,0.0,3,1.0,1.0,0.0,0.0,14,0.0,0.0,0.0,Good
77.0,239,3.0,112.0,14.0,1,1,93.0,6,6.0,6.0,14.0,1.0,36.0,0,1,0,30,98,3,2,2,35.71,Good
0,210,0,97.0,16.0,0,0,100.0,0,7.0,8.0,16.0,0.0,0,0,0,0,0,0,3,0,0,50,Good
0,0,38.0,92.0,12.0,0,0,100.0,0,7.0,0,12.0,0.0,0,18,0,0,0,0,4,0,0,33.33,Good
70.0,201,6,114.0,9.0,7.0,7.0,75.0,38,6.0,6,13.0,2.0,0,6,1,0.0,2,2,1,0,0,7.69,Bad
