ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
87.0,255,10.0,111.0,32.0,0.0,0.0,100.0,255,7.0,8.0,32.0,2.0,13.0,3,1.0,1.0,2,1,6,3,0,27,Good
79.0,235,2.0,105.0,67.0,0.0,0.0,100,2,7.0,8.0,47.0,1,2.13,1,1.0,1.0,9,2,19,1,0,42,Good
85.0,349,6.0,104.0,35.0,0.0,0.0,100.0,0,6.0,7.0,38.0,2.0,2.63,0,2.0,2.0,4,0.8,5,1,1,50,Good
72.0,153,4.0,61.0,29.0,0.0,0.0,100,0,6.0,6.0,29.0,2.0,55.0,0,2.0,1,37,88,5,4,1,64,Good
59.0,243,11.0,79.0,38.0,1.0,1.0,76.0,7,4.0,6.0,43.0,1.0,50.0,0,1.0,1.0,63,36,7,4,4,86,Bad
86,220,2.0,63.0,38.0,0.0,0.0,100.0,0,7.0,8.0,40.0,1.0,53.0,0,1.0,0,25,67,5,1,1,50,Bad
76.0,157,15.0,93.0,10.0,2.0,1.0,91.0,40,6.0,5.0,11.0,0.0,100.0,7,0.0,0.0,0,0.0,0,0,0,0,Good
65.0,180.0,9.0,75.0,14.0,4.0,1.0,70.0,16,6.0,3.0,19.0,1.0,53.0,0,0.0,0.0,85,45.0,1,5.0,1,75,Bad
70.0,178,6.0,114.0,16.0,0.0,0.0,100,6,6.0,6.0,16.0,2.0,31.0,0,0.0,0.0,43,16,5,1,3,37.5,Bad
57.0,121,12.0,63.0,7.0,4.0,4.0,70.0,57,0.0,2.0,11.0,0.0,60.0,0,0.0,0.0,38,78,1,7,0,72.73,Bad
76.0,241,9.0,80.0,48.0,0.0,0.0,100.0,0,5.0,8.0,49.0,2.0,20.0,0,2.0,2.0,22,5.5,9,9,1,37,Good
60.0,160,3.0,48.0,16.0,0.0,0.0,81.0,5,4.0,6.0,16.0,4.0,31.0,4,2.0,2.0,65,74,2,3,1,63,Good
80.0,137,7.0,72.0,40.0,0.0,0.0,100.0,0,7.0,8.0,43.0,1.0,26.0,2,2.0,2.0,29,5,2,1,0,60,Good
86.0,271,10.0,113.0,26.0,0.0,0.0,100.0,0,7.0,8.0,32.0,2.0,9.38,0,1.0,0.0,13,50,3,3,0,33,Good
60.0,223,7.0,68.0,8.0,2.0,1.0,60.0,30,5.0,3.0,8,1.0,50.0,200,0.0,0.0,89,87,3,3.88,2,86,Bad
86,322,4.0,103.0,25.0,1.0,0.0,92.0,21,6.0,5.0,26.0,2,12.0,0,0.0,0.0,2,2,2,1,1,33,Good
92,115,4.0,58.0,24.0,1.0,0.0,96.0,50,6.0,5.0,25.0,10,52.0,4,1.0,1.0,2,52,1,4,0,71,Good
86,247,21.0,99.0,28.0,0.0,0.0,100.0,21,7.0,8.0,32.0,10,32.0,15,0.0,0.0,20,30,5,3,1,67,Good
83.0,120,0.0,45.0,12,0.0,0.0,75,12,7.0,8.0,16.0,3.0,44.0,0,2.0,2.0,25,15,2,2,0,44,Bad
64.0,277,6.0,94.0,26.0,0.0,0.0,92.86,5,4.0,6.0,28.0,3,54.0,5,0.0,0.0,52,30,5,4,1,82,Bad
70.0,189,6.0,112.0,25.0,0.0,0.0,100.0,0,7.0,8.0,14,1.0,28.0,0,1.0,1.0,86,14,9,4,5,92,Bad
69.0,166,1.0,97.0,19.0,0.0,0.0,100.0,0,7.0,8.0,13.0,4.0,0.0,0,13.0,13.0,40,0,9,0,4,73,Bad
