ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
72.0,0.0,0.0,47.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,3.0,0.0,0,0.0,7.0,0.0,0.0,2,0.0,1,0.0,Bad
62.0,240,3.0,79.0,14,0.0,0.0,93.0,6,4.0,2,15.0,3,53.33,3,1.0,1.0,0.45,0.55,4,8,3,83,Good
79.0,210,15.0,95,10,1.0,0,96.0,6,6.0,24,12,2,16.7,0,1,1.0,0.0,0.5,0,2,0,16.7,Good
86.0,0,10.0,123.0,0,0.0,0,100.0,0,7.0,0,0,0,0,0,0,2.0,0,0,1,0,0,43,Bad
69.0,250,10.0,120,10,0.0,0.0,75.0,60,4.0,2,15,2,40,0,0.0,0.0,51,83,2,3,1,70,Bad
77.0,0.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1,0,0.0,Good
59.0,120,4.0,62,30,1.0,0,91.0,12,6.0,6,32.0,3.0,15.6,2,5,4.0,40.0,89,9,5,3,43.8,Good
76.0,219,32.0,97,12.0,0.0,0,92.0,11,4.0,6.0,15,0,13.3,0,0,0.0,0.12,0.07,1,2,1,38,Bad
76.0,187,10.0,48.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,1.0,0.0,8,1.0,0.0,0.0,0.0,2,0.0,1,0.0,Bad
54.0,180.0,30.0,85.0,8.0,10.0,6.0,47.0,2.0,3.0,3.0,19.0,4.0,37.0,5,1.0,0.0,38,60,2,3.0,0,26.3,Bad
86.0,0,9.0,0,0,0.0,0.0,100.0,0,7.0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,Good
54.0,0,4.0,0,0,0.0,0,95.0,0,4.0,0,21.0,0,0,0,0,0.0,0,47,9,0,4,65,Bad
76.0,200,5.0,80.0,55,0.0,0,100.0,120,7.0,0,68.0,5,29.4,180,1,1.0,0.3,0.2,8,10,2,26.5,Good
68.0,253,11.0,132.0,17,1.0,0,85.0,0,4.0,2.0,20,1,5.0,0,0.0,0.0,0.5,0.1,9,1,1,50.0,Good
