ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
72.0,166,0.0,47.0,18.0,0.0,0.0,100.0,0.0,7.0,8.0,19.0,2.0,68.0,0,7.0,7.0,36,60,2,3,1,83,Bad
62.0,180,8,79.0,12.0,0.0,0.0,93.0,10,4.0,6.0,15.0,1.0,21.0,3,1.0,1.0,93,20,4,1,3,83,Good
79.0,140,15.0,77.5,24.0,1.0,0.0,96.0,12,6.0,5.0,25.0,0.0,32.0,0,3.0,1.0,0,74,0,6,0,22,Good
86.0,310,0,123.0,22.0,0.0,0.0,100.0,0,7.0,8.0,22.0,1.0,32.0,0,3,2.0,3,3,1,2,0,43,Bad
69.0,153,10.0,62.0,8.0,0.0,0,75.0,11,4.0,6.0,8.0,1.0,50.0,0,0,0.0,51,83,2,2,1,80,Bad
77.0,195,3.0,99,33.0,0.0,0.0,100.0,0,7.0,8.0,33.0,8.0,21.0,0,2.0,2,1,1,2,1,0,36,Good
59.0,219,4.0,84.0,30.0,1.0,0.0,91.0,26,6.0,5.0,32.0,3.0,44.0,2,4.0,4.0,41,89,9,4,3,76,Good
76.0,158,32.0,95.0,12.0,0.0,0.0,92.0,11,4.0,6.0,12.0,0.0,50.0,0,0,0.0,3,4,1,2,0,38,Bad
76.0,187,10.0,98.5,18.0,0.0,0.0,100.0,8.0,7.0,8.0,46.0,1.0,50.0,8,1.0,0,1,53,2,2,1,57,Bad
32,316,30.0,132.0,8.0,10.0,6.0,47.0,4,3.0,3.0,19.0,0.0,47.0,5,0.0,0.0,38,60,2,2,0,57,Bad
86.0,12,9.0,62.0,6.0,0.0,0.0,100.0,0,7.0,8.0,2.0,1.0,0,1,1.0,1.0,7,0,1,0,0,25,Good
54.0,172,4.0,58.0,21.0,0.0,0.0,95.0,4.0,4.0,6.0,21.0,3.0,19.0,0,0.0,0.0,76,47,9,2,4,65,Bad
76.0,163,5.0,80.0,44.0,0.0,0.0,100.0,0,7.0,8.0,68.0,24,28.0,60,1.0,1.0,14,57,8,3,2,58,Good
68.0,253,11.0,99.0,36.0,1.0,1.0,85.0,10,0,2.0,40.0,2.0,28.0,0,0.0,0.0,44,12,9,1,1,63,Good
59.0,181,6,80.0,5.0,1.0,1,83.0,6,6.0,6.0,6.0,0.0,83.0,6,0.0,0.0,101,42,1,2,1,100,Bad
86,181,3.0,59.0,22.0,0.0,0.0,100.0,0,7.0,8.0,22.0,22,41.0,0,0.0,0.0,56,54,6,5,1,79,Bad
86,212,0,106,21.0,0.0,0.0,100.0,0,0,8.0,2.0,1.0,14.0,0,0.0,0.0,6,71,2,2,0,50,Good
68.0,142,12,66.0,37.0,2.0,2.0,90.0,6,6.0,3.0,40.0,3.0,23.0,1,2.0,1,24,37,4,5,0,53,Bad
72.0,192,11.0,75.0,13.0,1.0,0.0,88.0,6,3.0,5.0,18.0,1.0,56.0,3,2.0,1,0,0.2,0,2,0,40,Good
75.0,311,8.0,117.0,40.0,0.0,0.0,100.0,0,7.0,8.0,45.0,2.0,42.0,0,5.0,5.0,34,66,4,16,2,45,Good
87.0,133,11.0,88.0,14.0,0.0,0.0,100.0,0,7.0,8.0,22.0,1.0,14.0,22,0,0.0,3,14,1,1,0,67,Good
73.0,282,30,92.0,14.0,1.0,0.0,94.0,32,6.0,5.0,17.0,3.0,47.0,0,5.0,4,46,46,2,4,0,86,Bad
84.0,144,8.0,64.0,16.0,0.0,0.0,100.0,0,7.0,8.0,16.0,1.0,44.0,0,0.0,0.0,16,75,3,2,0,86,Good
80.0,180,8.0,76.0,24.0,0.0,0.0,100.0,12,7.0,8.0,26.0,4,11.5,10,0.0,0,13,54,2,3,1,71,Bad
56.0,72,1.0,28.0,6.0,3.0,3.0,88.0,41,6.0,2.0,8.0,3.0,25.0,1.0,2.0,2.0,86,3,5,1,3,100,Bad
66.0,59,9.0,40.0,7.0,0.0,0,86.0,16,6.0,6.0,7.0,1.0,71.0,0,0.0,0.0,0,64,0,4,0,67,Bad
62.0,190,4.0,80.0,29.0,1.0,0.0,74.0,13,5.0,5.0,31.0,3.0,45.0,0,1.0,0.0,60,82,6,8,1,100,Good
73.0,169,6.0,105.0,20.0,0.0,0.0,95.0,6.0,6.0,6.0,21.0,1.0,9.52,0,0.0,0.0,39,21,2,2,0,19.05,Bad
81.0,261,5.0,62.0,25.0,0.0,0.0,100.0,0,7.0,8.0,17.0,0,52.0,5,0.0,0.0,6,35,5,6,0,100,Bad
85.0,407,31.0,81.0,7.0,0.0,0.0,100.0,0,0,8.0,19.0,0.0,43.0,1,1.0,1.0,28,21.0,1,1,0,67,Good
85,254,3.0,118.0,39.0,0.0,0.0,95.0,34,0,6.0,39.0,2.0,26.0,5,1.0,1.0,20,9,6,3,0,56,Good
89.0,425,19.0,186.0,16.0,0.0,0.0,100.0,0,7.0,8.0,16.0,0,19.0,0,0.0,0.0,0,0,2,0,0,12.5,Good
80,379,2.0,59.0,43.0,0.0,0.0,100.0,0,7.0,8.0,72.0,4.0,22.0,2,2.0,0,8,24,3,2,1,6.94,Bad
60.0,429,29.0,155.0,13.0,1.0,0.0,94.0,2,3.0,2.0,16.0,0.0,25.0,0,0.0,0.0,4,1.0,3,1,0,71,Good
82.0,127,4.0,57.0,50.0,0.0,0.0,100.0,0,5.0,7.0,28.0,0,20.0,9,0,0,19,98,6,4,0,59,Bad
66.0,357,19.0,115.0,16.0,1.0,1.0,76.0,36,6.0,6.0,17.0,0.0,35.0,30,1.0,0,21,6,4,3,0,73,Good
83.0,187,3.0,59.0,19.0,0.0,0.0,100.0,0,7.0,8.0,32.0,2.0,37.0,0,3.0,3.0,6,93,5,0,0,75,Good
70,120,10.0,103.0,29.0,0.0,0.0,100.0,0,7.0,8.0,20.0,1.0,16.0,0,1.0,1.0,10,56,7,3,0,50,Good
58.0,134,5.0,71.0,24.0,1.0,1.0,92.0,2,4.0,6.0,26.0,2.0,42.0,3,2.0,1,28,54,6,1,0,78,Bad
84,170,15,93,54.0,0.0,0.0,98.0,180,5.0,7.0,62.0,8.0,55.0,0,3,2.0,54,91,6,34,2,64,Bad
48.0,158,12,85,27.0,1.0,0.0,77.0,0,3.0,5.0,31.0,5.0,48.0,0,1.0,1.0,72,45,5,4,2,82,Bad
83.0,267,17.0,142.0,13.0,0.0,0.0,92.0,53,6.0,6.0,13.0,0.0,15.0,0.0,0.0,0.0,48,24.0,4,2,0,46.15,Good
65.0,160,7.0,60.0,26.0,0.0,0.0,96.0,41,0,6.0,26.0,2.0,31.0,0,1.0,1.0,56,25.0,6,2,3,30.8,Bad
58.0,94,5,45.0,7.0,2.0,2.0,88.0,2,6.0,4.0,9.0,1.0,63.0,0,1,1,81,19,2,1,0,75,Bad
83.0,493,11.0,135.0,15.0,0.0,0,94.0,6,5.0,7.0,16.0,2,44.0,7,0.0,0.0,20,81,3,1,0,25,Good
