ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
72.0,166,0.0,83,18.0,0,0,100.0,0,7.0,8.0,19.0,3.0,15.79,0,7.0,7.0,36,60,12.77,3,1,83,Bad
62.0,220,3.0,111.5,12.0,0,0.0,80,10,4.0,6.0,15.0,1.0,6.6667,1,1.0,1.0,93,7,11,1,3,83,Good
79.0,140,0,70.0,24.0,0,0,96,6,6.0,5.0,25.0,2,32.0,30,3.0,1.0,0,0,4,2,0,22,Good
86.0,310,0,123.0,22.0,0,0,100.0,0,7.0,8.0,22.0,0,32.0,0,0,2.0,3,0,7,2,0,43,Bad
69.0,153,12,62.0,8.0,0.0,0.0,100,0,4.0,6.0,8.0,1.0,50.0,0,0.0,0.0,51,83,2,2,0,80,Bad
77.0,0,3.0,53.0,33.0,0,0,100.0,0,7.0,8.0,33.0,8.0,21.0,0,0,2.0,1,0,2,1,0,36,Good
59.0,240,4.0,80,30.0,1.0,0.0,91.0,6,6.0,5.0,32.0,5,19,1,4.0,4.0,41,89,9,4,2,76,Good
76.0,210,15,112.5,12.0,0,0,85.0,11,4.0,6.0,12.0,3,50.0,0,0.0,0.0,3,3,1,2,0,38,Bad
76.0,187,1,48.0,18.0,0.0,0.0,100.0,2,7.0,8.0,46.0,1.0,50.0,8,0,0.0,1,53,24,2,5,57,Bad
54.0,219,30.0,132.0,8.0,10.0,6.0,42.1,4,3.0,3.0,19.0,0,47.0,5,0.0,0.0,38,60,2,2,0,57,Bad
86.0,200,30,62.0,6.0,0,0,80,0,7.0,8.0,2.0,1.0,0.0,1,1,1.0,7,5,1,0,0,25,Good
54.0,112,4.0,58.0,21.0,0,0,100,4,4.0,6.0,21.0,3.0,9.52,0,0.0,0.0,76,24,12,2,4,65,Bad
76.0,163,5.0,84.0,44.0,0.0,0.0,100.0,163.0,7.0,8.0,68.0,2.0,28.0,1.0,1.0,1.0,14,4.4,8,3,0.0,58,Good
68.0,253,11.0,99.0,36.0,1.0,1.0,90,30,4.0,2.0,40.0,2.0,2.5,0,1,0.0,44,10,9,1,2,63,Good
59.0,163,18.0,80.0,5.0,1,1,83.33,6,6.0,6.0,6.0,0.0,33.33,12,0.0,0.0,101,42,1,2,0,100,Bad
73.0,181,24,100,22.0,0.0,0.0,100.0,0,7.0,8.0,22.0,2.0,22.73,180,0.0,0.0,56,30,12,5,1,79,Bad
89.0,219,4.0,107.0,21.0,0,0,100.0,0,7.0,8.0,2.0,1.0,100,0,0.0,0.0,6,71,1,2,0,50,Good
68.0,142,3.0,66.0,37.0,2.0,2.0,90.0,19,6.0,3.0,40.0,5.0,23.0,1.0,2.0,2.0,24,5.5,4,4,2.0,53,Bad
72.0,192,12,75.0,13.0,1.0,0,88.0,6,3.0,5.0,18.0,5,56.0,3,3,2.0,0,0.3,0,2,1,40,Good
75.0,311,8.0,117.0,40.0,0,0.0,100.0,0,7.0,8.0,45.0,2,42.0,0,6,5.0,34,25,12,8,2,45,Good
87.0,200,11.0,100,14.0,0.0,0.0,90,12,7.0,8.0,22.0,1.0,14.0,0,0.0,0.0,3,14,14,1,2,67,Good
73.0,282,2.0,142,14.0,1.0,0.0,94.0,0,6.0,5.0,17.0,3.0,23.53,0,5,5.0,46,46,10.62,4,0,86,Bad
84.0,0,8.0,0,16.0,0.0,0.0,100.0,0,7.0,8.0,16.0,1.0,0,0,0,0.0,16,75,3,2,0,86,Good
80.0,347,8.0,76.0,24.0,0.0,0.0,92.3,0,7.0,8.0,26.0,2.0,11.5,10,1,0.0,13,5,2,3,0,71,Bad
56.0,200,12,28.0,6.0,0,0,75,41,6.0,2.0,8.0,3.0,12.5,2,2.0,2.0,86,30,5,1,1,100,Bad
66.0,200,12,40.0,7.0,0.0,0,71,16,6.0,6.0,7.0,1.0,71.0,0,1,0.0,0,64,0,4,0,67,Bad
62.0,190,4.0,80.0,29.0,1.0,0.0,93.55,5.0,5.0,5.0,31.0,3.0,45.0,7.0,0,0.0,60,40,6,8,0,100,Good
73.0,169,6.0,105.0,20.0,0.0,0.0,95.2,21,6.0,6.0,21.0,1.0,14.0,0,0.0,0.0,39,9.5,2,2,0,57,Bad
81.0,261,5.0,133.0,25.0,0.0,0.0,100.0,0.0,7.0,8.0,17.0,2.0,35.29,5,1.0,0.0,6,35,11.0,6,0.0,100,Bad
85.0,407,31.0,180.5,7.0,0.0,0.0,36.84,0,7.0,8.0,19.0,0.0,43.0,1,1,1.0,28,15,1,1,0,67,Good
78.0,254,20,118.0,39.0,0.0,0.0,95.0,34,6.0,6.0,39.0,2.0,26.0,10,1.0,1.0,20,9,19,3,0,56,Good
89.0,220,30,125,16.0,0.0,0,100.0,0,7.0,8.0,16.0,0,25.0,0,0.0,0.0,0,0.2,6,2,0,50,Good
84.0,379,2.0,94,43.0,0,0.0,100.0,5,7.0,8.0,72.0,12,22.0,2,1,2.0,8,4,39.2,2,3,26,Bad
60.0,349,3,155.0,13.0,1.0,0.0,94,2,3.0,2.0,16.0,0.0,25.0,0,0,0.0,4,1.5,10,1,2,71,Good
82.0,127,12,69.5,50.0,0.0,0.0,100,0,5.0,7.0,28.0,2,20.0,9,1,0.0,19,5,12.52,4,0,59,Bad
66.0,259,0,115.0,16.0,0,1.0,94.12,36,6.0,6.0,17.0,0.0,35.0,0,1,1.0,21,17.65,4,3,0,73,Good
83.0,187,3.0,95,19.0,0.0,0.0,100.0,0,7.0,8.0,32.0,2.0,37.0,0,4,3.0,6,1,23,1,0,75,Good
86.0,423,10.0,103.0,29.0,0.0,0.0,100.0,0,7.0,8.0,20.0,5,16.0,12,0,1.0,10,56,7,3,2,50,Good
58.0,134,6,45,24.0,1.0,1,92.0,18,4.0,6.0,26.0,2.0,3.85,6,3,2.0,28,54,6,1,2,78,Bad
