ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
87.0,255,10.0,111.0,32,0,0.0,100.0,0,0,8.0,32.0,1,13.0,3,1,1.0,2,0,1,3,0,12.5,Good
79.0,235,2.0,105.0,67.0,0.0,0.0,100.0,0,7.0,0,47.0,4.0,3.0,1,1.0,1.0,9,13,20,1,0,42,Good
85.0,349,6.0,104.0,35.0,0,0.0,100.0,6,6.0,7.0,38.0,3,43.0,0,2.0,2.0,4,1,5,1,1,50,Good
72.0,153,4.0,61.0,29.0,0,0.0,97.0,0,6.0,6.0,29.0,5,55.0,0,2.0,2.0,37,20,9,10,1,64,Good
59.0,243,11.0,79.0,38.0,1.0,1.0,76.0,7,4.0,4,43.0,1.0,50.0,0,1.0,1.0,63,37,13,8,2,48.84,Bad
77.0,220,2.0,63.0,12,0.0,0.0,100.0,0,0,8.0,12,1,53.0,0,1.0,0,0.4167,0.0833,5,1,1,50,Bad
76.0,157,15.0,93.0,0,0,1.0,91.0,40,0,5.0,0,0.0,18.0,0,0.0,0,0,0,0,0,0,0,Good
65.0,125,9.0,75.0,15,4.0,1.0,79.0,16,6.0,3.0,19.0,1.0,53.0,0,0.0,0,85,15,13,1,4,75,Bad
70.0,178,6.0,114.0,12,0,0.0,88.0,12,6.0,6.0,14,2.0,31.0,2,0.0,0.0,30,16,7,3,1,70,Bad
57.0,121,12.0,63.0,7.0,0,4.0,70.0,57,0,0,11.0,0.0,60.0,0,0.0,0.0,22,78,4,7,0,100,Bad
76.0,241,9.0,80.0,48.0,0.0,0.0,100.0,0,5.0,8.0,49.0,2.0,20.0,0,2,2.0,18.0,20.0,9,10,1,37,Good
60.0,160,3.0,48.0,13,0.0,0.0,81.0,5,4.0,6.0,16.0,2,31.0,4,3,2.0,26,74,2,3,1,63,Good
80.0,146,7.0,72.0,5,0,0.0,100.0,0,7.0,0,5,1.0,26.0,2,2.0,2,29,10,2,1,0,60,Good
86.0,271,10.0,113.0,11,0,0.0,100.0,0,7.0,8.0,11,2.0,27.0,0,1.0,1,13,50,8,3,0,72.73,Good
60.0,223,7.0,68.0,6.0,2.0,1.0,60.0,30,0.0,3.0,10.0,2.0,50.0,12.0,0.0,0.0,89,50.0,3,3,2,60.0,Bad
80.0,322,4.0,103.0,24,0,0.0,92.0,21,6.0,5.0,26.0,1.0,12.0,0,0,0.0,2,2,2,3,1,33,Good
82.0,115,4.0,58.0,4,0,0.0,96.0,50,0,0,4,1,52.0,4,0,0,2,52,1,2,0,71,Good
82.0,247,21.0,99.0,28.0,0.0,0.0,100.0,0,7.0,8.0,100,0.0,32.0,15,0.0,0,20,30,35,32,1,67,Good
83.0,130,0.0,45.0,14.0,0.0,0.0,100.0,0,7.0,0,16.0,3.0,44.0,0,2.0,2,0,0,2,2,0,44,Bad
64.0,277,6.0,94.0,26.0,0,0.0,71.0,3,4.0,6.0,28.0,1,54.0,5,0.0,0,52,77,5,4,0,82,Bad
70.0,189,6.0,112.0,25,0,0.0,100.0,0,7.0,0,25.0,1.0,28.0,0,1.0,1.0,86,3.44,9,1,5,92,Bad
69.0,166,1.0,97.0,19.0,0.0,0.0,100.0,12,7.0,7,13.0,4.0,0.0,0,14,13.0,0.4,0,9,0,2,73,Bad
67.0,152,20.0,89.0,19.0,1.0,0.0,90.0,71,6.0,6,20.0,0,60.0,0,0.0,0,94,53,1,2,1,100,Bad
84.0,151,7.0,85.0,14.0,0,0.0,100.0,0,7.0,8.0,14,1,57.0,7,2.0,0.0,75,75,11,3,0,100,Good
55.0,171,10.0,65.0,17,1.0,1.0,98.0,1,4.0,4,19,1.0,69.0,1,2.0,2.0,0.32,0.68,6,13,0,100,Bad
86.0,315,16.0,102.0,95,0,0.0,95.0,64,0,5.0,100,0.0,53.0,0,5.0,4,0,0,1,53,0,54.0,Good
72.0,238,8.0,110.0,8,1.0,0.0,93.0,3,3.0,5.0,9,2,20.0,4,2.0,2.0,8,5,5,0,1,56,Good
79.0,13,4.0,8.0,3,0.0,0.0,100.0,0,7.0,8.0,3.0,2,33.0,1,4,3.0,0.3,0.2,1,1,0,67,Bad
74.0,310,4.0,101.0,8.0,1.0,0.0,89.0,14,0,1,9.0,2,67.0,13,0.0,0,23,63,1,5,0,71,Good
78.0,218,6.0,80.0,48.0,0.0,0.0,100.0,0,0,8.0,48,0,56.0,1,1,1.0,92,92,0,27,0,56,Good
66.0,176,4.0,86.0,11,1,1.0,89.0,3,0.0,0,12,2,14.0,3,1.0,0,30,33,3,2,1,41.7,Good
76.0,82,19.0,55.0,10,0.0,0.0,100.0,0,7.0,0,10,0.0,40.0,0,2.0,2.0,64,36,4,3,1,71,Bad
88.0,513,5.0,133.0,12,0.0,0.0,100.0,0,0,8.0,12,1.0,16.0,14,0,0.0,0.0,0.0,3,0,1,25,Good
66.0,190,2.0,73.0,25.0,5.0,5.0,88.0,63,0,0,35,2,59.0,0,2.0,2.0,94,60,4,4,1,100,Bad
68.0,148,7.0,65.0,4,0.0,0.0,83.0,31,6.0,6.0,5,2,44.0,0,1,0.0,40,48,2,0,0,40,Good
70.0,150,2.0,103.0,7.0,1.0,1.0,100.0,999,0,8.0,0.0,2.0,25.0,999,0.0,0.0,78,81,4,1,0,71.4,Good
64.0,179,1.0,37.0,14.0,0,0.0,100.0,0,0,8.0,14,9.0,40.0,0,5.0,5.0,52,30,5,6,2,73,Good
88.0,308,17.0,147.0,48,0,0.0,96.0,0,0,7.0,50,5,52.0,0,0,0.0,3,55,30,9,0,78,Good
85.0,325,11.0,79.0,39.0,0,0.0,98.0,250,0,7.0,100,8,29.0,0,2.0,2.0,35,80,52,5,0,57,Bad
76.0,182,7.0,86.0,0,0.0,0.0,100.0,0,7.0,0,0,4.0,39.0,0,0.0,0,0,0,0,0,0,80,Good
76.0,185,4.0,69.0,33.0,0.0,0.0,97.0,25,0.0,0.0,34.0,3.0,13.0,1.0,1.0,1.0,0.25,0.15,4,3,0,20.6,Good
87.0,241,2.0,93.0,17.0,0.0,0.0,100.0,0,7.0,8.0,12,4.0,17.0,1,1.0,1.0,0.5,0.2,5,1,1,50,Good
91.0,292,26.0,104.0,3,0,0.0,100.0,0,7.0,0,3,0.0,33.0,0,0,0.0,1,0,2,1,0,100,Good
86.0,238,5.0,82.0,13.0,0.0,0.0,93.0,26,6.0,6.0,100,3,21.0,0,0.0,0.0,9,5,34,10,0,44,Good
76.0,270,5.0,97.0,5.0,3.0,3.0,95.0,62,6.0,2.0,5.0,1.0,35.0,5,0.0,0.0,2,70,4,1.2,0,58,Good
91.0,378,69.0,275.0,4.0,0.0,0.0,100.0,0.0,7.0,8.0,4.0,0.0,0.0,0,1.0,0.0,4,0.0,1,0.0,0,25.0,Good
74.0,165,3.0,68.0,29,0.0,0.0,97.0,17,0,6.0,30.0,2,33.0,0,1.0,1.0,70,86,4,4,1,26.7,Good
90.0,244,4.0,96.0,10,0,0.0,100.0,0,0,8.0,10,2,42.0,0,3.0,3.0,2,2,1,1,0,20,Good
71.0,22,20.0,156.0,6,0,1.0,91.0,12,0,2.0,7.0,0,36.0,0,0,0,0,0,2,1,0,75,Good
76.0,181,24.0,67.0,19.0,0.0,0.0,95.0,31,6.0,6.0,19.0,0.0,58.0,16,0.0,0.0,54,46,1,5,1,31.6,Good
80.0,226,2.0,66.0,35.0,0,0.0,100.0,0,7.0,8.0,36.0,8,47.0,0,0.0,0,14,77,5,17,0,62,Bad
89.0,280,10.0,90.0,9,0.0,0.0,100.0,0,7.0,7,9,1.0,16.0,0,0,0,1,0,2,1,0,33,Good
75.0,61,16.0,63.0,5.0,0.0,0.0,67.0,16,6.0,6.0,13.0,0,50.0,3,1.0,1.0,0.15,0.08,2,1,0,23.1,Bad
80.0,231,3.0,61.0,27.0,0.0,0.0,100.0,7,7.0,8.0,27,4.0,33.0,18,0.0,0,10,92,3,9,0,44.4,Bad
85.0,157,18.0,62.0,12.0,0.0,0.0,100.0,0,7.0,8.0,13,0,8.0,0,0,0.0,13,57,2,1,0,23.08,Bad
64.0,216,2.0,86.0,18.0,5.0,1.0,60.0,42,2,4.0,30,2.0,36.0,0,3,3.0,40,58,8,6,3,46.7,Good
79.0,114,9.0,49.0,28.0,0.0,0.0,100.0,0,7.0,0,28.0,2.0,36.0,0,1.0,1,2,2,3,3,0,43,Good
85.0,150,7.0,68.0,19.0,0.0,0.0,100.0,999,7.0,0.0,19.0,1.0,58.0,12,0,0,19,11.0,8,5,0,68.42,Good
83.0,127,4.0,60.0,18,0,0.0,100.0,0,7.0,0,18.0,18,44.0,3,0,0,8,81,1,13.94,0,83,Good
65.0,125,5.0,54.0,11,1.0,1.0,90.0,6,2,3,12,2.0,58.0,0,0.0,0.0,0.45,0.30,4,5,2,75.0,Bad
60.0,9,3.0,5.0,5.0,0.0,0.0,100.0,0.0,0.0,8.0,5.0,0.0,20.0,0,7.0,7.0,36,7.2,2,1,0.0,60.0,Bad
88.0,320,4.0,93.0,52.0,0.0,0.0,100.0,999,7.0,0,55.0,3.0,22.0,6,0.0,0.0,3,71,3,1,0,36,Good
63.0,203,4.0,78.0,40.0,0.0,0.0,98.0,63,6.0,6.0,42.0,4.0,55.0,5,6,5.0,80,45,3,4,2,70,Bad
74.0,390,1.0,98.0,37.0,0.0,0.0,100.0,0.0,0.0,0.0,38.0,5.0,24.0,0,4.0,3.0,64.0,64,4,1,0.0,33,Good
79.0,340,4.0,80.0,52.0,0.0,0.0,96.0,10,0,6.0,54,5,13.0,6,0.0,0.0,2,1,2,1,0,5.56,Bad
79.0,252,10.0,99.0,27,0,1.0,89.0,38,0,1,28.0,3,43.0,10,0.0,0,2,15,3,2,0,56,Good
81.0,370,6.0,78.0,25.0,0.0,0.0,96.0,24,6.0,6.0,26.0,1.0,42.0,0,1.0,1.0,3.85,36.15,1,9.4,0,40,Good
66.0,178,1.0,44.0,13.0,0.0,0.0,94.0,21,0,0,16.0,3,38.0,1,1.0,1.0,34,66,10,3,2,80,Good
70.0,139,5.0,67.0,19.0,1.0,0.0,83.0,19,0,5.0,23.0,2.0,57.0,5,0.0,0.0,8.7,13.0,2,3,0,21.74,Good
69.0,108,7.0,60.0,30.0,0.0,0.0,100.0,0,7.0,8.0,10,1,30.0,0,1,1.0,70.0,30.0,7,3,0,100,Good
76.0,231,9.0,86.0,29,0,0.0,97.0,22,0,6.0,30.0,1,33.0,1,1,1,0.43,0.33,13,10,0,78,Good
57.0,469,7.0,117.0,29,5,0.0,84.0,2,2,6.0,34.0,5,38.0,0,0,0.0,33,38.2,7,13,3,58.8,Bad
88.0,190,2.0,60.0,16.0,0.0,0.0,100.0,0,7.0,8.0,19,3.0,41.0,6,1,0,6,76,1,2,0,33,Good
68.0,231,2.0,18.0,6.0,1.0,1.0,100.0,0,0,0,6,1,0.0,1,2.0,2.0,0.5,0,3,0,0,50,Good
55.0,116,2.0,51.0,21.0,2.0,0.0,83.0,64,6.0,6,22,3.0,54.0,1,2,1.0,81,79,7,11,2,82,Bad
71.0,201,5.0,71.0,12,0,0.0,100.0,0,7.0,8.0,12,3.0,43.0,0,2.0,2.0,50,98,6,3,1,75,Bad
72.0,113,18.0,55.0,24,0,0.0,96.0,12,0,0,25.0,0.0,48.0,0,3,2.0,30,27,4,4,1,73,Bad
61.0,104,3.0,50.0,37.0,0,0.0,86.0,20,6.0,0,37.0,0,38.0,0,4.0,0,52,0,6,0,3,0,Bad
83.0,122,0.0,61.0,27,0.0,0.0,100.0,0.0,7.0,8.0,27.0,2.0,26.0,0,2.0,1,2,76,2,7,0,33.3,Good
64.0,150,2.0,45.0,12,0,1.0,86.0,3,0.0,2.0,14.0,4.0,21.0,0,2.0,2.0,9,1.9,6.84,1,0,56,Bad
74.0,99,2.0,47.0,15.0,0.0,0.0,81.0,17,6.0,6.0,30,8,50.0,24,0.0,0.0,0,75,0,10,0,33,Good
58.0,8,2.0,4.0,3,0.0,0.0,100.0,0,0,8.0,3,3.0,0.0,0,46.0,46,70,0,3,0,0,100,Bad
69.0,127,11.0,57.0,29,0.0,0.0,100.0,0,0,8.0,29.0,5,34.0,4,2.0,1,48,52,5,18,3,80,Bad
74.0,103,2.0,26.0,8,0.0,0.0,100.0,0,7.0,8.0,8.0,4.0,38.0,0,0,0,36,12,2,1,1,37.5,Bad
56.0,106,2.0,31.0,40.0,0.0,0.0,100.0,0,7.0,8.0,41.0,0,46.0,0,0,0,0.7,0.3,14,6,3,48.78,Bad
55.0,101,4.0,29.0,12.0,0.0,0.0,92.0,2,1.0,6.0,13.0,1.0,38.0,0,0.0,0.0,43,30.0,4.0,2.0,2,46.15,Bad
63.0,211,1.0,41.0,33.0,1.0,1.0,97.0,53,2.0,2.0,31.0,14.0,11.0,2,2,1,77.4,91,24,3,2,84,Bad
68.0,184,10.0,89.0,25.0,0.0,0.0,96.0,62,6.0,6.0,27.0,1.0,27.0,0.5,12.0,12.0,24,84,11.58,3,2,54,Good
81.0,339,3.0,108.0,23.0,0.0,0.0,100.0,0,0,0,23,1,46.0,0,0.0,0.0,33,63,4,14,1,80,Good
58.0,214,20.0,122.0,6.0,3.0,2.0,54.0,2,3.0,3.0,13.0,0.0,62.0,2.0,0.0,0.0,11,29.6,3,8.1,0,85.1,Good
66.0,164,5.0,66.0,19.0,0,0.0,95.0,19,6.0,0,21.0,1.0,19.0,0,0.0,0,65,0,3,1,0,33,Bad
79.0,166,6.0,91.0,24.0,0.0,0.0,96.0,13,0.0,6.0,15.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,46,Bad
66.0,123,5.0,51.0,25,0.0,0.0,97.0,9,0,6.0,26.0,1.0,26.0,0,4,3.0,38,10,5,6,2,53,Bad
63.0,229,1.0,111.0,17.4,2.0,0.0,87.0,10,4.0,5,20,2.0,30.0,6,3,2.0,42,37,8,2,5,50,Bad
54.0,27,9.0,19.0,8.0,1.0,1.0,100.0,0,0,8.0,8,0,100.0,0,0,1.0,0,1,0,8,0,100,Bad
80.0,291,6.0,94.0,24,0,0.0,100.0,0,7.0,8.0,24.0,1.0,68.0,6,1,0.0,0.08,0.45,2,4,1,25.0,Good
84.0,120,6.0,62.0,23.0,0,0.0,100.0,0,7.0,8.0,0.0,1.0,9.0,0,6.0,6.0,0,98,0,0,0,29,Good
75.0,187,7.0,95.0,22.0,0.0,0.0,100.0,7.0,7.0,7.0,24.0,2.0,50.0,0.0,0.0,0.0,46,54,3,3,0.0,67,Good
71.0,358,9.0,97.0,39.0,0.0,0.0,100.0,0,0,8.0,39.0,1.0,10.0,0,0.0,0,29,2,14,4,1,37,Bad
58.0,22,2.0,8.0,4.0,0.0,0.0,100.0,0,7.0,8.0,6,5,50.0,1,2.0,1,101,60,2,1,1,50,Bad
77.0,187,8.0,44.0,7,0.0,0.0,93.0,56,6.0,6,8,2.0,21.0,1,2,1,5,5,4,2,1,71,Bad
56.0,0,9.0,80.0,0,0,1.0,71.0,1,3.0,4.0,0.0,0,33.0,15,0.0,0.0,0,0,6,4,0,73,Good
78.0,152,9.0,56.0,14.0,0.0,0.0,87.0,2,6.0,6.0,15.0,1.0,40.0,0,1,0,0.67,0.33,10,5,2,64,Bad
74.0,198,4.0,53.0,11.0,0,1.0,92.0,62,0,2.0,12,0,33.0,4,2.0,2.0,3,3,2,3,0,43,Good
91.0,387,68.0,143.0,0,0,0.0,100.0,0,7.0,8.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,Bad
82.0,178,9.0,58.0,16.0,0.0,0.0,100.0,0,7.0,8.0,16,1.0,24.0,2,2.0,1,13,87,7,4,1,67,Good
71.0,314,9.0,116.0,54,1.0,1.0,84.0,4,4.0,3.0,64.0,2.0,9.0,0,2,2.0,0.29,0.33,17,2,12,29.69,Good
54.0,203,4.0,78.0,47.0,5.0,5.0,90.0,6,0.0,2.0,57,3,76.0,0,3.0,2,40,90,5,14,2,33.33,Bad
75.0,360,4.0,68.0,22,0.0,0.0,100.0,0,0,8.0,22.0,3.0,14.0,0,1.0,1.0,35,79,11,2,2,48,Good
54.0,336,13.0,93.0,16,1,1.0,89.0,4,2.0,4.0,18.0,0.0,33.0,0,4.0,3,65,53,12,2,2,75,Bad
88.0,258,11.0,82.0,15.0,0,0.0,100.0,0,0,0,15.0,1.0,20.0,19,0,0,0,0,1,1,0,29,Good
64.0,252,29.0,127.0,3,1.0,1.0,100.0,0,6.0,8.0,3.0,0.0,100.0,0,0.0,0,0,4,0,0,0,0,Bad
60.0,97,14.0,76.0,18.0,0.0,0.0,78.0,2,4.0,4.0,7.0,0.0,33.0,14.0,0,0.0,97,10,2,2,0,57.14,Bad
61.0,122,15.0,52.0,15.0,0,0.0,72.0,3,4.0,6.0,18.0,0.0,61.0,0,0,0,0.0,0.0,0,0,0,0,Bad
91.0,362,35.0,139.0,12.0,0,0.0,100.0,0,7.0,8.0,12.0,0.0,8.0,0,0,0,0.0,0.0,5,1,0,50,Good
82.0,197,11.0,70.0,24.0,0.0,0.0,100.0,0,0,0,5,1.0,66.0,0,0.0,0.0,64,81,2,3,0,100.0,Good
57.0,260,10.0,136.0,9.0,2,3.0,82.0,2,2,2,11.0,1.0,18.0,0,1.0,1.0,81.82,18.18,9,2,0,100,Bad
84.0,239,4.0,132.0,10,1.0,0.0,91.0,30,0,5.0,11.0,2,36.0,5,1.0,1.0,0.18,0.18,2,2,0,80,Bad
75.0,351,8.0,93.0,0,0,0.0,90.0,1,4.0,0,0,0,7.0,0,1.0,0,0,0,0,0,0,57,Good
84.0,276,18.0,80.0,6,0,0.0,100.0,0,7.0,0,6,0,33.0,17,0.0,0,12,0,3,2,0,83.33,Good
85.0,165,10.0,90.0,16.0,0.0,0.0,100.0,0,0,8.0,16,0,31.0,0,0,2.0,0,0,1,0,0,0,Good
89.0,166,6.0,96.0,19.0,0,0.0,100.0,0,0,8.0,19,1.0,32.0,9,0.0,0,0,0,4,2,0,75,Bad
62.0,132,11.0,69.0,96,2,0.0,96.0,52,6.0,6.0,100,1.0,41.0,0,1,1,30.0,20.0,4,41,3,45.0,Bad
83.0,226,35.0,88.0,13,0,0.0,100.0,0,7.0,8.0,13.0,0.0,42.0,0,0,1.0,0,0,9,1,0,75,Good
72.0,24,9.0,61.0,12,0,0.0,100.0,0,0,8.0,12,3,21.0,8,0,0.0,23,4.8,4,2,0,50,Bad
81.0,126,9.0,78.0,18.0,0.0,0.0,100.0,0.0,7.0,8.0,18.0,1.0,83.0,0,1.0,1.0,0,0.15,1,3,1.0,80,Good
76.0,98,9.0,58.0,15.0,0,0.0,69.0,6,6,6.0,16.0,1,44.0,0,1.0,1.0,2,2,2,3,0,31.25,Bad
83.0,81,10.0,43.0,7,0.0,0.0,100.0,0,0,0,7,1.0,43.0,19,0,0.0,17,0,5,2,0,100,Good
62.0,254,20.0,69.0,11.0,5.0,4.0,69.0,24,6.0,2.0,21.0,21,44.0,0,0.0,0,40,60,19,2,0,100,Bad
74.0,338,17.0,111.0,17.0,0,0.0,53.0,4,4.0,6.0,23,0.0,30.0,0,0,0,6,6,7,3,0,43,Bad
80.0,268,9.0,113.0,0,0.0,0.0,100.0,0,0,0,0,0,19.0,12,0,0,12,0,0,1,1,0,Good
59.0,94,4.0,33.0,31.0,0.0,0.0,94.0,11,0.0,6.0,31.0,4.0,29.0,0.0,0.0,0.0,48,96,15.0,3,3.0,48.4,Bad
61.0,76,8.0,27.0,9,1.0,1.0,100.0,0,0.0,8.0,9.0,1,25.0,0,2,2.0,0.67,0.22,6,2,1,67,Bad
73.0,253,3.0,53.0,25.0,0.0,0.0,100.0,0,0,8.0,25,4.0,54.0,0,0,0,25,60,12,6,0,71,Bad
82.0,354,1.0,67.0,13.0,0.0,0.0,100.0,0,0,8.0,13,3.0,13.0,1,1,1,14,4,2,1,0,43,Bad
82.0,258,8.0,118.0,21,1.0,0.0,91.0,78,6.0,6,23.0,2.0,43.0,0,0.0,0,39,17,2,2,2,57,Good
87.0,171,6.0,141.0,40.0,0.0,0.0,100.0,0,0,8.0,13,2.0,39.0,6,1,0,0.35,0.25,2,2,0,31,Good
82.0,205,5.0,68.0,13,0.0,0.0,87.0,19,6.0,6,15.0,3.0,33.0,7,0.0,0,0.4,0.4,4,2,1,40,Good
65.0,259,5.0,91.0,27,0.0,0.0,100.0,0,0,0,27.0,0,11.0,0,0,0,89,0,7,15,0,80,Bad
68.0,164,12.0,78.0,48.0,0,1.0,94.0,6,0,0,48,2,29.0,0,0,0,0.0,0.0,4,14,0,37.5,Bad
70.0,163,3.0,65.0,37.0,0.0,0.0,97.0,6,0,0,37,2.0,36.0,1,10.0,10.0,5,0,0,0,0,0,Bad
