ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
87.0,255,60,111.0,32.0,0.0,0.0,100.0,0,7.0,8.0,32.0,26,13.0,3,2,1.0,2,2,6,3,0,27,Good
79.0,235,2.0,105.0,67.0,0,0,100.0,0,7.0,8.0,47.0,0,3.0,1,1,1.0,9,0,19,1,0,42,Good
85.0,210,6.0,110,35.0,0.0,0,100.0,0,6.0,7.0,38.0,2.0,43.0,0,2,2.0,4,4,18,1,1,50,Good
72.0,118,4.0,61.0,29.0,0.0,0,97.0,6,6.0,6.0,29.0,5,13.79,30,2.0,2.0,37,20,15,4,1,64,Good
59.0,243,11.0,127.0,38.0,1.0,1.0,76.0,7,4.0,6.0,43.0,1.0,9.30,7,1,1.0,63,36.0,7,4,0,86,Bad
77.0,220,2.0,63.0,38.0,0.0,0.0,100.0,0,7.0,8.0,40.0,5,2.5,0,1,1.0,25,5,19,1,0,50,Bad
76.0,150,30,93.0,10.0,2.0,1,91.0,40,6.0,5.0,11.0,2,20,4,0,0.0,0,0,0,0,0,0,Good
65.0,200,9.0,95,14.0,0,0,80,16,6.0,3.0,19.0,1.0,50,0,0.0,0.0,85,15,1,1,0,75,Bad
70.0,178,6.0,114.0,16.0,0,0,0,0,6.0,6.0,16.0,2.0,31.0,0,0,0.0,43,0,7,3,0,92,Bad
57.0,121,30,75.5,7.0,4.0,4.0,63.6,0,0.0,2.0,11.0,0.0,27.3,0,0.0,0.0,38,38,1,3,0,100,Bad
76.0,241,0,0,48.0,0,0.0,100.0,0,5.0,8.0,49.0,0,20.0,0,0,2.0,22,0,9,0,0,37,Good
60.0,84,12,48.0,16.0,0.0,0.0,100,5,4.0,6.0,16.0,12,18.75,4,2,2.0,65,35,2,3,1,63,Good
80.0,146,7.0,72.0,40.0,0.0,0.0,100.0,0,7.0,8.0,43.0,5,26.0,2,2,2.0,29,8,2,1,1,60,Good
86.0,271,12,113.0,26.0,0.0,0.0,81.25,6,7.0,8.0,32.0,5,31.25,7,0,0.0,13,5,8,3,0,33,Good
60.0,200,7.0,100,8.0,2.0,1.0,80,30,5.0,3.0,10.0,2,30,180,0,0.0,89,11,3,3,2,86,Bad
80.0,210,4.0,103.0,25.0,1.0,1,96,0,6.0,5.0,26.0,5,12.0,0,0.0,0.0,2,4,8,1,1,33,Good
82.0,115,2,58.5,24.0,1.0,0,96.0,12,6.0,5.0,25.0,4.0,16.0,1,2,1.0,2,52,14,4,0,71,Good
82.0,177,21.0,99.0,28.0,0.0,0.0,100.0,7,7.0,8.0,32.0,0.0,9.375,15,0.0,0.0,20,2.8,18,3,1,67,Good
