ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
81.0,0.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,0.0,1.0,0.0,0,0.0,2.0,0.0,90,0,0.0,0,0.0,Good
76.0,219,1.0,100,18,0.0,0,100.0,0,7.0,0,20,2,45,0,4,4.0,0.3,0.2,7,9,4,80,Bad
70.0,83,7.0,45.0,88,1.0,1.0,88.0,40,6.0,6.0,100,1.0,13.0,2,1.0,1.0,0.03,0.13,3,13,0,16.0,Bad
91.0,120,89.0,104.5,9.0,0.0,0,100.0,0,7.0,8.0,9.0,0.0,33.0,0,2,1.0,1,1,1,3,0,44.4,Bad
61.0,0,4.0,0,0,0.0,0.0,93.0,0,4.0,6.0,28.0,0,0,0,0,0.0,0,95,10,0,4,86,Bad
44.0,200,3.0,101.5,40.0,1.0,1.0,87.0,2,4.0,5,45.0,3,58.0,0,2.0,2.0,75,85,5,5,2,22.22,Bad
82.0,297,38.0,167.5,4,0.0,0.0,100.0,0,7.0,7.0,4,0.0,0,0,0.0,0.0,32,0,4,0,1,100,Good
63.0,153,3.0,48.0,15,0.0,0.0,88.0,150,4.0,4,17.0,4,47.0,0,3.0,3.0,40,94,3,3,0,35.3,Bad
72.0,157,1.0,79.0,50.88,0.0,0.0,96.0,22,6.0,6.0,53.0,5,7.55,0,1.0,1.0,16,8.0,5,4,2,16.98,Good
72.0,0,23.0,0,19.0,2.0,0,88.0,0,6.0,2.0,0,0.0,0,0,0,0.0,0,0,3,0,0,0,Bad
66.0,144,2.0,73.0,25,0.0,0,96.0,6,6.0,6,26.0,2.0,7.69,0,3,2.0,23.08,36,6,2,3,80,Bad
77.0,152,4.0,78.0,100,0.0,0,100.0,0,7.0,7,100,5,6.0,0,2.0,1.0,0.5,0.3,6,6,2,12,Bad
63.0,120.0,4.0,71.0,12.0,0.0,0.0,92.0,18.0,6.0,6.0,13.0,2.0,31.0,3,2.0,1.0,92,60.0,3,2.0,2,38.5,Bad
