ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,300,32.0,143.0,12.0,0.0,0.0,77.0,0,4.0,6.0,12,0.0,8.33,0,2.0,2.0,7,0,7,1,0,67,Bad
91.0,451,20.0,207.0,9.0,0.0,0.0,100,0,0,8.0,9.0,0.0,11.11,0,1.0,1.0,1,0.111,6,1,0,80,Good
63.0,141,2.0,71.0,27.0,1.0,1.0,83.0,21,6.0,2.0,33,4.0,43.0,0,4.0,4.0,35,100,27,3,0,90,Bad
87.0,254,31.0,106.0,14.0,0.0,0.0,78,31.0,7.0,8.0,18,0.0,43.0,0,2.0,2.0,5,5,2,2,0,44,Good
86.0,272,7.0,150.0,17.0,1.0,0.0,94.44,6.0,6.0,5.0,18.0,1.0,5.56,6,0.0,0.0,7,0.93,7,1,0,42,Bad
64.0,246,16.0,106.0,5.0,3.0,3.0,88.0,57,6.0,3.0,5,0.0,88.0,30,1.0,1.0,120,144,1,4,0,100,Bad
67.0,181,6.0,62.0,27.0,0.0,0.0,96.0,26,6.0,6.0,27.0,4.0,26.0,0,2.0,2.0,34,34,3,1,2,33,Good
89.0,218,4.0,87.0,24.0,0.0,0.0,100,218,0,8.0,10.0,2.0,35.0,22,0.0,0.0,9,1,1,1,0,20,Good
90,160,4.0,66.0,14.0,0.0,0.0,86.0,6,4.0,6.0,14.0,1.0,14.0,1,2.0,2.0,15,5,3,1,1,28.57,Good
69.0,138,2.0,70.0,28.0,0.0,0.0,86.0,42,6.0,6.0,29.0,2.0,21.0,13,0.0,0.0,41,87,10,2,1,67,Good
64.0,226,1.0,102.0,44.0,0.0,0.0,98.0,1,4.0,6.0,50.0,3,28.0,1,2.0,2.0,59,100,10,3,4,26.0,Good
72.0,97,5.0,51.0,9,0.0,0.0,100.0,0,7.0,8.0,9.0,1.0,63.0,7,0.0,0.0,89,11,3,1,0,44.44,Bad
70.0,126,5.0,49.0,49.0,0.0,0.0,100.0,0,7.0,8.0,49.0,10.0,29.0,1,2.0,2.0,46,23,6,3,2,56,Good
67.0,120,11.0,23.0,4.0,0.0,0.0,100.0,0,7.0,8.0,4,1.0,25.0,0,0.0,0.0,86,0,1,0,1,50,Bad
83.0,217,1.0,73.0,34.0,0.0,0.0,100.0,0,7.0,8.0,14,2.0,21.0,1,1.0,1.0,7,2,6,2,1,57,Good
66.0,265,4.0,78.0,50.0,1.0,0.0,88.0,11,3.0,5.0,51.0,5.0,12.0,2,4.0,4.0,24,56,7,2,3,39,Good
69.0,244,3.0,73.0,25.0,1.0,0.0,74.0,25,6.0,5.0,27.0,1.0,37.0,0,2.0,0.0,48,40,2,1,1,11.1,Bad
69.0,187,5.0,53.0,24.0,0.0,0.0,100.0,0,0,8.0,24.0,4.0,33.0,14,0.0,0.0,51,98,6,3,3,60,Good
65.0,256,15.0,52.0,17.0,0.0,0.0,100.0,12.0,7.0,8.0,19.0,0.0,29.0,2,5.0,5.0,57,79,2,4,2,60,Good
76.0,212,14.0,87.0,21.0,0.0,0.0,100,999,0,7.0,21.0,0.0,33.0,999,0.0,0.0,40,85,7,2,0,90,Bad
55.0,30.0,7.0,23.0,10.0,0.0,0.0,77.0,7,4.0,6.0,13.0,2.0,62.0,7.0,0.0,0.0,93,91,2,3,2,38.46,Bad
56.0,148,12.0,59.0,13.0,2.0,2.0,75.0,1,0.0,2.0,16.0,0.0,63.0,0,1.0,1.0,86,4,3,2,1,71,Bad
72.0,391,14.0,95.0,15.0,0.0,0.0,87.0,19,6.0,6.0,15.0,14,13.33,200,0.0,0.0,30,7.5,8,2,1,91,Good
72.0,139,6.0,51.0,11.0,0.0,0.0,91.0,0,6.0,6.0,11.0,2.0,91.0,0,0.0,0,0,0,8,3,0,100,Bad
60.0,0,6.0,77.0,18.0,3.0,3.0,0,0,0.0,8.0,0.0,2.0,32.0,0,4.0,0,19,0,2,0,1,40,Good
92,250,1.0,76.0,11,0.0,0.0,92.0,0,0,6.0,12.0,1.0,25,0,2.0,2.0,4,7,3,3,1,75,Bad
63.0,109,14.0,90.0,3.0,1.0,1.0,60.0,21,6.0,4.0,5.0,0.0,40.0,0,0.0,0.0,20,85,1,2,0,100,Bad
72.0,435,48.0,48.0,20,0.0,0.0,0.0,25,6.0,6.0,24.0,0.0,100.0,0,2.0,2.0,0.96,0.04,23,1,5,100,Good
64.0,220,25.0,77.0,11.0,2.0,2.0,84.6,13,6.0,6.0,13,2,36.0,20,2.0,2.0,57,22,2,2,0,71,Bad
64.0,230,11.0,108.0,35.0,0.0,0.0,89.74,4,4.0,6.0,39.0,2,47.0,2,1.0,1.0,56,40,7,8,2,38.46,Good
72.0,348,4.0,100.0,26,0.0,0.0,93.0,27,6.0,6.0,28.0,1.0,21.0,3,1.0,1.0,40,11,27,1,1,100,Good
77.0,239,3.0,112.0,14.0,0.0,0.0,93.0,6,6.0,6.0,15,1.0,36.0,0,1.0,1.0,33,13.2,3,2,2,63,Good
88,210,20.0,97.0,16.0,0.0,0.0,100.0,0,7.0,8.0,16.0,0.0,25.0,0,0.0,0.0,19,5,3,1,0,50,Good
82.0,163,38.0,92.0,12.0,0.0,0.0,100.0,20,7.0,8.0,12.0,0.0,17.0,18,0.0,0.0,33,5.5,4,2,0,100,Good
70.0,201,2.0,114.0,9.0,7.0,7.0,75.0,38,6.0,2.0,13.0,4,31.0,6,0.0,0,2,1.5,5,1,0,50,Bad
80.0,381,2.0,90.0,23.0,0.0,0.0,92.0,33,6.0,6.0,24.0,2.0,12.5,0,1.0,1.0,3,3,3,3,0,50,Good
