ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
81.0,119,10.0,55.0,7.0,0.0,0,100.0,0,7.0,8.0,7.0,7,57.0,0,0,0,0,90,0,2,0,67,Good
76.0,210,1.0,108.0,57.0,0.0,0.0,100.0,0,0,8.0,61.0,3.0,14.75,0,5,4.0,51,51,7,9,0,84,Bad
70.0,83,7.0,48.0,7.0,1.0,0.0,88.0,0,0,5.0,8.0,1.0,13.0,2,1.0,1.0,38,0,3,1,0,67,Bad
91.0,120,89.0,104.5,9.0,0.0,0,100.0,7,7.0,8.0,9.0,0.0,0,0,1.0,0,1,0,1,0,0,33,Bad
61.0,210,4.0,64.0,28.0,0.0,0.0,93.0,9,4.0,6.0,28.0,5,46.0,0,0,0.0,52,95,10,2,4,86,Bad
70,219,3.0,51.0,40.0,1.0,1,87.0,1,4.0,4.0,45.0,45,58.0,0,2.0,1,75,85,5,5,2,63,Bad
82.0,260,38.0,130.0,11.0,0.0,0,100.0,4,7.0,8.0,11.0,0.0,18.0,0,0.0,0.0,32,9,4,1,1,56,Good
63.0,153,3.0,48.0,17.0,0.0,0.0,88.0,4,4.0,6.0,17.0,1.0,17.6,0,4,3.0,44,94,3,3,0,50,Bad
72.0,150,1.0,66.0,48.0,0.0,0.0,96.0,22,6.0,6.0,53.0,6.0,17.0,0,1.0,1.0,16,87,5,4,2,39,Good
0,0,23.0,0,19.0,2.0,1.0,88.0,21,0,2.0,24.0,0.0,29.0,0,0.0,0.0,25,0,3,10,0,56,Bad
66.0,464,6,73.0,23.0,0.0,0.0,96.0,15,6.0,6.0,26.0,2.0,31.0,0,2.0,2.0,79,36,6,3,5,34.6,Bad
92,210,2,78.0,35.0,0.0,0.0,100.0,0,7.0,8.0,35.0,7.0,14.3,0,2.0,1.0,11,5,6,2,2,47,Bad
63.0,148,4.0,71.0,13.0,0.0,0,92.0,43,6.0,6.0,13.0,1.0,54.0,3,1,1.0,92,70,3,3,2,100,Bad
