ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
72.0,166.0,0.0,47.0,18.0,0.0,0.0,100.0,1.3,7.0,8.0,19.0,1.5,68.0,0.0,7.0,7.0,36,60.0,2,3.0,1.0,83.0,Bad
62.0,168.14,10.96,79.0,12.0,0.0,0.0,93.0,10.0,4.0,6.0,15.0,1.0,21.0,3.0,1.0,1.0,93,77.67,4,1.0,3.0,83.0,Good
79.0,140.0,15.0,77.5,24.0,1.0,0.0,96.0,6.0,6.0,5.0,25.0,0.0,32.0,0.0,3.0,1.0,0,74.0,0,6.0,0.0,22.0,Good
86.0,310.0,5.0,123.0,22.0,0.0,0.0,100.0,3.0,7.0,8.0,22.0,1.0,32.0,0.0,2.0,2.0,3,30.0,1,2.0,0.0,43.0,Bad
69.0,153.0,10.0,62.0,8.0,0.0,0.0,75.0,11.0,4.0,6.0,8.0,1.0,50.0,0.0,0.0,0.0,51,83.0,2,2.0,1.0,80.0,Bad
77.0,195.0,3.0,86.5,33.0,0.0,0.0,100.0,0.0,7.0,8.0,33.0,8.0,21.0,0.0,2.0,2.0,1,1.0,2,1.0,0.0,36.0,Good
59.0,219.0,4.0,84.0,30.0,1.0,0.0,91.0,26.0,6.0,5.0,32.0,3.0,44.0,2.0,4.0,4.0,41,89.0,9,4.0,3.0,76.0,Good
76.0,180.0,32.0,95.0,12.0,0.0,0.0,92.0,11.0,4.0,6.0,12.0,0.0,50.0,0.0,1.0,0.0,3,55.0,1,2.0,1.0,38.0,Bad
76.0,187.0,10.0,135.0,18.0,0.0,0.0,100.0,52.0,7.0,8.0,46.0,1.0,50.0,8.0,1.0,1.0,1,53.0,2,2.0,1.0,57.0,Bad
64.0,316.0,30.0,132.0,8.0,10.0,6.0,47.0,4.0,3.0,3.0,19.0,0.0,47.0,5.0,0.0,0.0,38,60.0,2,2.0,0.0,57.0,Bad
