ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq_never,MSinceMostRecentInqexcl7days_never,MSinceOldestTradeOpen_no_trades,MSinceMostRecentDelq_no_trades,MSinceMostRecentInqexcl7days_no_trades,NetFractionRevolvingBurden_no_trades,NetFractionInstallBurden_no_trades,NumRevolvingTradesWBalance_no_trades,NumInstallTradesWBalance_no_trades,NumBank2NatlTradesWHighUtilization_no_trades,PercentTradesWBalance_no_trades,RiskPerformance
73.85934294674854,144.52188163962143,3.5104463940588992,52.66650229576693,18.0,0.0,0.0,100.34652089341722,40.027763785573086,7.0,8.0,20.20223364834372,3.0,43.59616565234212,0.0,7.0,7.0,36.0,75.15570112504524,2.0,3.0,0.6440202290363337,69.04340768424503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
62.0,167.95317259924263,3.0,63.950177078580666,12.0,0.0,-0.038495596320237746,93.0,19.79345335219321,4.0,6.0,15.0,1.0,34.21219551963638,3.0,1.0528151281789582,1.0,93.0,72.2463163877751,4.0,1.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
79.0,237.9705444929436,10.20351662393439,99.051821867144,24.0,1.0,0.0,86.01297208660438,29.374494580315,5.372764128224009,5.056791555981068,25.0,0.0,38.7073245893364,0.0,3.0,1.0,0.0,74.0,2.562139627048663,2.698019467889994,-0.2144675771889113,52.958453174834084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
86.0,310.0,16.460902762751118,123.0,22.0,0.0,0.005936799291745454,100.0,43.207153034695466,6.921433652116548,8.045747175248508,23.451235563666344,1.0,32.0,3.359995211729252,2.0,2.0,3.0,55.50815395174698,2.6612558938005924,2.0,0.06317052656819344,50.69896558331158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
64.42956672567882,153.0,10.0,62.0,8.0,0.0,-0.12029546720841744,83.21677218030288,11.0,4.0,5.433438463567711,8.0,1.0,50.0,0.0,0.03926338171843856,0.0,51.0,83.0,2.745155517886586,2.646365536837245,0.995304776347405,84.36485190459368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
77.0,195.78070996548405,3.0,60.40355394828765,33.0,0.0,0.03852534196294699,104.70377266733092,39.60127442892161,6.873477754399576,7.997555618744396,34.80754651076853,8.0,21.0,2.159409258869712,2.0,2.0,1.0,74.63402549621713,5.3577332798111525,2.174649457216838,0.4452724410433233,42.26053822043477,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
66.46841800620729,219.0,4.0,75.42658640210746,30.0,1.0,0.0,91.0,26.0,5.139687845422184,5.0,32.99154322813847,3.0,40.32634410112519,2.0,4.0,4.0,41.0,89.0,5.830430235145556,3.6025103046792477,1.517229859274785,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
76.0,218.23475004482478,16.81167420891406,95.0,12.0,0.0,-0.15118740525414442,85.25665315331793,11.0,4.627223912577142,5.55494259933992,13.857130485097446,0.0,50.0,3.9169182236569218,0.0,0.0,3.0,55.94031355996277,1.0,2.0,1.0,55.56969102778139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
76.0,174.97819229454518,13.75755335482831,71.9646497439061,18.0,0.0,0.04111477428214044,96.536727333918,27.125875617550548,6.004752299331837,8.029456446044918,18.09576417642691,1.0,50.0,3.335925329352183,1.0,0.0,1.0,53.0,2.1735672677545876,2.933608849073737,-0.049700643328918215,61.638402623035866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
54.0,316.0,30.0,132.0,8.0,10.0,7.26334243359186,58.187009053516455,4.0,3.0,3.0,16.57232883358218,0.0,47.0,5.0,0.0,0.0,38.0,43.65998119348212,2.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
