ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq_never,MSinceMostRecentInqexcl7days_never,MSinceOldestTradeOpen_no_trades,MSinceMostRecentDelq_no_trades,MSinceMostRecentInqexcl7days_no_trades,NetFractionRevolvingBurden_no_trades,NetFractionInstallBurden_no_trades,NumRevolvingTradesWBalance_no_trades,NumInstallTradesWBalance_no_trades,NumBank2NatlTradesWHighUtilization_no_trades,PercentTradesWBalance_no_trades,RiskPerformance
73.05524498930616,166.0,5.871966724140918,47.0,18.0,0.009835752363832828,0.0,100.0,39.02948370101569,7.0,8.029501684688992,19.0,2.8436970109447657,68.0,0.0,7.131705327346699,7.0,39.02296182522463,60.0,2.136318049465613,3.0,0.6680987209418008,78.9278841165805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
57.534392831212095,185.38506591818023,9.10035609441945,71.04402932270183,21.79629472648112,0.34375651286342856,0.2011038001197431,93.0,10.0,4.541290130282648,5.449810175832648,23.216568890404044,1.7403998159200618,21.0,2.065919942410227,1.066217711281662,1.0,93.0,65.66042089516635,7.347991256744132,1.4481339800194937,3.406948621310865,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
79.0,222.74249747442417,4.474746155216192,82.97787827825583,26.600247446042726,0.263356693312093,0.12914693489669915,96.0,33.427035015814795,5.582589609865287,5.447712134399181,27.614962793324036,2.281661009615741,32.0,0.0,1.0605329608850647,1.0,0.0,74.0,3.5136532574705344,2.8701035780480755,-0.05566049544000462,50.75973159016301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
84.17243449828135,310.0,12.415807455972612,105.8668617328912,22.0,0.0,0.02736610269021733,100.0,41.60534195183652,6.837219082459936,8.047502049478956,24.15538530915035,1.578575916875086,32.0,3.1069101388797162,2.0600608363741335,2.0,3.0,60.151926905725816,2.805038545404626,1.4194142416116309,0.09011227313370052,49.08186130440815,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
63.32978051955722,153.0,10.0,67.93057512119829,9.643715520460745,1.1708180939758233,0.6866721161890775,75.0,11.0,4.0,4.793975234529263,8.0,1.0,50.0,2.5676617432834115,0.033977812918851796,0.0,48.56847428657302,83.0,2.598749321775963,2.6867315132783123,0.8275187732709182,82.1947817628797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
79.87996629159633,169.35416161207888,3.902551172564941,53.0,27.29836608794688,-0.01280078860506828,0.0,100.0,38.16952356088362,6.815311399930409,7.971801022756605,33.0,2.7224972803233793,21.0,2.6025670502209093,2.049416153811216,2.0,1.0,70.61518962406407,3.8760161005701086,1.0,0.29016065089547105,43.082600040107884,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
63.190765576691625,225.24472312509457,2.023293960562494,84.0,29.615964382131,0.30622033451874175,0.0,91.0,22.858458286484762,5.132329679839667,5.395103247206981,31.526479991756315,3.0,44.0,0.41967771912125906,4.101406150281707,4.0,60.45266555497707,89.0,6.821877666026104,3.499588375838502,3.0,79.25628545288723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
76.0,228.24812630575428,13.746523552912393,95.0,20.884943451490816,0.0,-0.1015870481913495,92.0,32.72566494605479,5.594600739747027,5.521971358069516,22.495581379938013,1.0314768752654322,50.0,3.7401919636768697,0.04883062676926105,0.0,32.8259523670863,62.293088750986335,3.0305808584185443,2.0161089128150147,1.0,67.03061192444424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bad
77.73220058398434,187.0,10.0,48.0,16.212310826735795,-0.04603818677597005,0.0,100.0,39.62248898124142,6.78088552070332,8.07350251536988,18.62047054729501,1.6255623238052945,50.0,8.0,0.022641852978276953,0.0,31.544859724460977,53.0,2.0,2.0,0.4696701871656688,69.08186449125563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
55.656215458126105,217.15001178829795,30.0,105.45879841693385,13.240192217810273,7.013208040492685,6.0,47.0,2.706749962746713,2.4009973576055748,3.0,18.71899431623491,0.10909277269589346,47.0,5.0,0.02534803956814161,0.0,31.57605764341841,60.0,2.0,2.290954802533046,0.30285963766018353,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
83.26603741048478,242.2852528416467,9.0,93.9182291051558,20.72540913898668,0.0,-0.005475649398316629,100.0,41.61971319759397,6.897246983962547,7.953843937282102,21.625057995504843,1.791060027955016,0.0,3.519453297454312,1.0178643390109392,1.0,7.0,60.218648129725295,3.5145833354626146,0.12818590723326756,0.5680209396126399,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Good
70.5183541031961,172.0,4.0,71.53372339837334,25.895715390742986,0.29470172442674336,0.14659784863138337,95.0,26.561351231146887,5.272268918195819,5.417548670391756,26.098014358601485,2.0916217391329326,19.0,3.636139327229665,0.04592272148837219,0.0,33.19644354999379,47.0,5.55515514722774,2.5190110118977063,1.343695756763844,60.47360429836212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
79.75877344817894,215.52914304224595,10.13156700758,84.73799222388983,23.05146919051186,0.1728144845408277,0.1533868512691483,100.0,37.819550712068065,6.694429915074054,7.912266264202939,23.838637573029263,1.8624875605394386,28.0,3.4216356876223633,1.0,1.0,14.0,57.0,3.930365361187895,2.54720864387156,0.5718227753248821,57.481425692264594,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
70.46622358498735,211.79866129832752,11.0,85.73598358662522,19.69409880021143,0.693005989147776,0.3845416960161019,85.0,25.034860114092737,5.040488937999581,5.113731585984143,21.43218039346603,1.358013239133065,28.0,3.390499090095895,0.0,0.0,34.159560684130795,62.198770129331876,3.9765083567486696,1.343224450535006,0.9690708865678066,61.619149662044336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
59.0,163.0,18.0,68.65114247754548,17.227041500545663,1.3084361439024723,1.0,83.0,12.632606935932273,4.294028719799855,5.326182459990209,20.689226479426193,1.0699963702918955,83.0,6.0,0.046513805917271306,0.0,67.77926230565716,42.0,2.512574953804208,4.190551699283117,1.0,99.63296765026286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
74.0658781185682,198.01463271868877,11.14702366437103,76.4584684308947,22.0,0.15816976013637163,0.12466454689890427,100.0,37.855460511399684,6.680472251752932,7.9919079433229285,22.721923903736222,2.0,41.0,0.0,0.042832795992661155,0.0,43.44898035931823,54.0,6.0,2.9724282171151897,1.7205906094074201,77.99696406871715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
81.04081683446189,193.85762060261715,10.758397059864965,91.60403745707224,21.0,0.0,0.04038680668207473,100.0,43.44018128662526,6.888246827032959,8.06938000637758,2.0,1.4607973102953502,14.0,3.9272965133539848,0.0,0.0,19.67229961025855,71.0,4.880282172310608,1.8863906623347897,0.9217853910080143,56.432334695515515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
68.80552585671558,223.08488325257719,13.171836416825222,90.33182865197143,24.82268173894664,0.5661744667398136,0.332851583113538,90.0,22.470606862459817,5.039508125483782,5.175503665282433,26.187015476480436,1.7763881860431185,23.0,2.50457141416458,2.0666007819620855,2.0,36.82879666776665,37.0,5.405713099516305,2.59875702201573,1.402427883247666,64.23563496443752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bad
67.27540289187276,171.57611222341205,12.121331025334303,72.28753267930021,13.0,1.001054470355209,0.7566830077885122,88.0,14.254495119846908,3.0,4.872382003813485,15.864724243747578,1.379028778808915,56.0,1.9923544666159159,2.064544757306744,2.0,32.69470976271468,65.3076255938494,1.5748303712935487,2.0,0.0,72.70692468590258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Good
78.41918544431496,311.0,8.0,102.94551963005703,40.0,0.10669506725467626,0.0,100.0,37.3873718384842,6.722972744359936,7.902821983370524,45.0,2.803012806556465,42.0,1.0771606164015495,5.076660995696767,5.0,21.368009605587474,66.85399206134672,4.974595806998929,2.5819485442142494,1.188116687913244,49.88966312465819,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Good
87.0,228.11502504698402,11.0,88.0,19.958639143395015,-0.0330836658197331,0.0,100.0,40.860893892924025,6.8471259555815145,8.0,20.82512702691829,0.974591150885157,14.0,22.0,-0.004961438492159735,0.0,-0.2940453490426478,14.0,1.0,1.7839152310780122,-0.4658451095789351,40.932972374795014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Good
